time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.559076,1.0580,-0.6401,2.8322,3.090
2.563588,1.2970,-0.6561,3.2450,3.556
2.568644,1.5310,-0.6818,3.6102,3.980
2.573975,1.7396,-0.7132,3.8817,4.313
2.577639,1.9017,-0.7246,4.0497,4.532
2.583196,1.9743,-0.7095,4.1645,4.663
2.587150,1.9592,-0.6874,4.2194,4.703
2.593007,1.8651,-0.6441,4.2200,4.659
2.596781,1.7199,-0.5968,4.1455,4.528
2.601258,1.5755,-0.5549,3.9485,4.287
2.605538,1.4195,-0.5015,3.6559,3.954
2.610269,1.2639,-0.4507,3.2918,3.555
2.616358,1.1180,-0.4000,2.9089,3.142
2.620278,0.9722,-0.3324,2.5838,2.781
2.629556,0.8384,-0.2502,2.2902,2.452
2.630569,0.6883,-0.1772,2.0040,2.126
2.635218,0.5316,-0.1060,1.7105,1.794
2.639632,0.3877,-0.0290,1.3978,1.451
2.644035,0.2495,0.0155,1.0826,1.111
2.647781,0.1219,0.0423,0.7671,0.778
2.653753,0.0001,0.0755,0.4370,0.443
2.657579,-0.1206,0.0961,0.0948,0.181
2.662063,-0.2285,0.1021,-0.2308,0.340
2.667043,-0.3404,0.1175,-0.5373,0.647
2.672401,-0.4612,0.1521,-0.8054,0.941
2.676378,-0.5863,0.1749,-1.0376,1.205
2.680507,-0.7091,0.1766,-1.2525,1.450
2.685773,-0.8162,0.1739,-1.4424,1.666
2.691371,-0.9061,0.1552,-1.5804,1.828
2.695639,-0.9845,0.1277,-1.6516,1.927
2.700636,-1.0280,0.1179,-1.6533,1.950
2.704013,-1.0371,0.0924,-1.6140,1.921
2.709901,-1.0118,0.0629,-1.5410,1.845
2.713424,-0.9473,0.0416,-1.4462,1.729
2.718161,-0.8674,0.0068,-1.3634,1.616
2.724066,-0.7648,-0.0368,-1.2350,1.453
2.728828,-0.6395,-0.0797,-1.0253,1.211
2.733334,-0.5033,-0.1363,-0.7800,0.938
2.739208,-0.3725,-0.1923,-0.5329,0.678
2.743320,-0.2484,-0.2552,-0.3013,0.467
2.746260,-0.1441,-0.3250,-0.0790,0.364
2.751341,-0.0554,-0.4088,0.0992,0.424
2.755476,0.0386,-0.4852,0.2274,0.537
2.760247,0.1225,-0.5304,0.3212,0.632
2.766000,0.1928,-0.5616,0.4179,0.726
2.770397,0.2721,-0.5862,0.4951,0.814
2.774674,0.3490,-0.6022,0.5526,0.889
2.779991,0.4140,-0.5980,0.5517,0.913
2.784629,0.4405,-0.5787,0.4571,0.859
2.788999,0.4256,-0.5614,0.2885,0.761
2.793637,0.3613,-0.5272,0.0180,0.639
2.798695,0.2677,-0.4832,-0.3222,0.640
2.802975,0.1771,-0.4343,-0.6782,0.825
2.807885,0.0710,-0.3970,-1.0034,1.081
2.812657,-0.0257,-0.3615,-1.2919,1.342
2.817441,-0.1188,-0.2775,-1.5932,1.622
2.821228,-0.2544,-0.1877,-1.8998,1.926
2.825664,-0.3899,-0.1327,-2.1395,2.179
2.831692,-0.4491,-0.0814,-2.3098,2.354
2.837919,-0.4203,-0.0384,-2.4563,2.492
2.841772,-0.3466,-0.0132,-2.5549,2.578
2.845313,-0.2402,0.0011,-2.5460,2.557
2.850696,-0.0982,0.0069,-2.4443,2.446
2.854366,0.0676,0.0113,-2.3267,2.328
2.859356,0.2555,0.0166,-2.1865,2.201
2.863598,0.4736,0.0087,-2.0004,2.056
2.868435,0.7226,-0.0290,-1.8145,1.953
2.873911,0.9563,-0.0912,-1.6991,1.952
2.877584,1.1326,-0.2177,-1.6980,2.053
2.882807,1.2525,-0.3863,-1.7901,2.219
2.887466,1.3262,-0.5341,-1.9518,2.419
2.893452,1.3374,-0.6485,-2.1426,2.608
2.896650,1.2838,-0.7147,-2.3362,2.760
2.900632,1.1745,-0.7298,-2.5466,2.898
2.906365,0.9898,-0.7033,-2.7805,3.034
2.911057,0.7501,-0.6469,-3.0083,3.167
2.916104,0.5092,-0.5679,-3.1598,3.251
2.920511,0.2941,-0.4734,-3.2485,3.296
2.928412,0.0842,-0.3733,-3.2758,3.298
2.930902,-0.0955,-0.2729,-3.2314,3.244
2.938955,-0.1956,-0.1654,-3.1365,3.147
2.940186,-0.2436,-0.0516,-3.0097,3.020
2.943258,-0.2758,0.0490,-2.8483,2.862
2.947768,-0.2978,0.1189,-2.6280,2.648
2.952769,-0.2908,0.1576,-2.3439,2.367
2.957403,-0.2623,0.1813,-2.0126,2.038
2.962862,-0.2309,0.2112,-1.7205,1.749
2.966603,-0.1961,0.2230,-1.4989,1.528
2.971447,-0.1473,0.2213,-1.2528,1.281
2.976161,-0.0904,0.2057,-0.9373,0.964
2.981028,-0.0599,0.1500,-0.5821,0.604
2.985768,-0.0443,0.0754,-0.2483,0.263
2.991191,-0.0248,-0.0324,0.0508,0.065
2.995254,0.0030,-0.1613,0.3165,0.355
3.000739,0.0025,-0.2919,0.5165,0.593
3.004434,-0.0583,-0.4289,0.6785,0.805
3.009215,-0.1594,-0.5646,0.7686,0.967
3.013309,-0.2889,-0.6629,0.7437,1.037
3.018039,-0.4804,-0.7113,0.6353,1.068
3.023623,-0.7207,-0.7193,0.4514,1.114
3.027736,-0.9726,-0.6863,0.1786,1.204
3.032516,-1.1992,-0.6290,-0.1607,1.364
3.037396,-1.4141,-0.5541,-0.5103,1.602
3.047665,-1.6283,-0.4732,-0.8501,1.897
3.048805,-1.8213,-0.4077,-1.1867,2.212
3.053741,-1.9563,-0.3216,-1.5002,2.486
3.056475,-2.0437,-0.1860,-1.7277,2.683
3.060907,-2.0655,-0.0467,-1.8595,2.780
3.064983,-1.9890,0.0886,-1.9092,2.758
3.070084,-1.8223,0.2006,-1.8552,2.608
3.075040,-1.6090,0.2790,-1.7282,2.378
3.078979,-1.3615,0.3281,-1.5234,2.069
3.084520,-1.0626,0.3474,-1.2170,1.653
3.089421,-0.7167,0.3338,-0.8765,1.180
3.093496,-0.3610,0.2990,-0.5431,0.717
3.098190,-0.0279,0.2597,-0.2629,0.371
3.102271,0.2624,0.2036,-0.0197,0.333
3.107701,0.4943,0.1378,0.2168,0.557
3.111596,0.6684,0.0699,0.4271,0.796
3.117816,0.7926,-0.0049,0.6326,1.014
3.121135,0.8860,-0.0814,0.8426,1.225
3.126136,0.9726,-0.1637,1.0238,1.422
3.130710,1.0329,-0.2442,1.1475,1.563
3.135747,1.0643,-0.3412,1.2044,1.643
3.140226,1.0999,-0.4562,1.2187,1.704
3.147641,1.1513,-0.5432,1.2169,1.761
3.157341,1.1917,-0.6035,1.2230,1.811
3.158333,1.1952,-0.6533,1.2320,1.837
3.158807,1.1667,-0.6705,1.2699,1.850
3.163559,1.0973,-0.6473,1.3267,1.839
3.168791,0.9781,-0.5977,1.4043,1.813
3.172778,0.8433,-0.5383,1.5186,1.819
3.178389,0.7012,-0.4666,1.6715,1.872
3.182539,0.5410,-0.3588,1.8474,1.958
3.187122,0.3547,-0.2128,2.0096,2.052
3.193511,0.1364,-0.0577,2.1642,2.169
3.196342,-0.0917,0.0938,2.2821,2.286
3.201084,-0.3079,0.2316,2.3467,2.378
3.205746,-0.4913,0.3550,2.3872,2.463
3.210333,-0.6020,0.4487,2.3830,2.499
3.216374,-0.6439,0.4974,2.2850,2.426
3.220889,-0.6516,0.5076,2.0871,2.245
3.228501,-0.6383,0.4786,1.8287,1.995
3.229416,-0.5911,0.4147,1.5157,1.679
3.234334,-0.5400,0.3370,1.1848,1.345
3.239149,-0.5267,0.2429,0.8825,1.056
3.244165,-0.5069,0.1394,0.5925,0.792
3.247932,-0.4651,0.0481,0.3398,0.578
3.253534,-0.4331,-0.0477,0.1532,0.462
3.257281,-0.4043,-0.1503,0.0403,0.433
3.262205,-0.3812,-0.2430,-0.0013,0.452
3.267244,-0.3731,-0.3326,0.0112,0.500
3.271065,-0.3388,-0.4094,0.0154,0.532
3.275626,-0.2922,-0.4587,0.0229,0.544
3.280811,-0.2829,-0.4925,0.0738,0.573
3.285088,-0.2935,-0.5443,0.1510,0.637
3.289825,-0.2992,-0.5996,0.2466,0.714
3.294412,-0.3108,-0.6534,0.3696,0.812
3.300635,-0.3152,-0.7082,0.5236,0.935
3.303712,-0.2800,-0.7352,0.7294,1.073
3.308647,-0.2208,-0.7274,0.9428,1.211
3.313457,-0.1773,-0.6897,1.0962,1.307
3.317669,-0.1629,-0.6266,1.1745,1.341
3.322353,-0.1722,-0.5668,1.1630,1.305
3.327176,-0.2024,-0.5269,1.0664,1.207
3.332811,-0.2654,-0.4995,0.8749,1.042
3.337104,-0.3616,-0.4845,0.5820,0.839
3.347143,-0.5105,-0.4674,0.2263,0.728
3.348032,-0.7037,-0.4528,-0.1553,0.851
3.352286,-0.9155,-0.4453,-0.5001,1.134
3.355728,-1.1398,-0.4305,-0.8003,1.458
3.360069,-1.3199,-0.4103,-1.1173,1.777
3.364641,-1.4903,-0.3752,-1.4531,2.115
3.369415,-1.6800,-0.3535,-1.7429,2.446
3.374477,-1.8463,-0.3164,-1.9838,2.728
3.379110,-1.9733,-0.2687,-2.1852,2.957
3.383816,-2.0686,-0.2222,-2.3348,3.127
3.388732,-2.1445,-0.1864,-2.4564,3.266
3.393146,-2.2109,-0.1588,-2.5426,3.373
3.398280,-2.2464,-0.1323,-2.5935,3.434
3.402432,-2.2245,-0.1023,-2.5973,3.421
3.407750,-2.1618,-0.0759,-2.5493,3.343
3.412170,-2.0987,-0.0726,-2.4595,3.234
3.417486,-2.0274,-0.0783,-2.3282,3.088
3.421529,-1.9093,-0.0931,-2.1726,2.894
3.426058,-1.7488,-0.1152,-2.0024,2.661
3.430548,-1.5528,-0.1518,-1.8084,2.388
3.434970,-1.3499,-0.1961,-1.5978,2.101
3.441047,-1.1755,-0.2532,-1.4021,1.847
3.445474,-1.0434,-0.3208,-1.2358,1.649
3.449611,-0.9224,-0.3943,-1.0777,1.472
3.453815,-0.8173,-0.4880,-0.9442,1.341
3.458826,-0.7448,-0.5901,-0.8594,1.281
3.463427,-0.7027,-0.6834,-0.8133,1.274
3.468264,-0.7032,-0.7489,-0.8083,1.307
3.473409,-0.7273,-0.7933,-0.8155,1.350
3.478391,-0.7488,-0.8071,-0.8274,1.377
3.482878,-0.7800,-0.8044,-0.8344,1.397
3.487127,-0.8139,-0.7898,-0.8340,1.408
3.493579,-0.8511,-0.7798,-0.8187,1.415
3.496261,-0.8774,-0.7936,-0.7666,1.410
3.500587,-0.8576,-0.7879,-0.7087,1.363
3.505794,-0.7799,-0.7820,-0.6566,1.285
3.510096,-0.6469,-0.7878,-0.5865,1.176
3.515078,-0.4872,-0.7863,-0.4864,1.045
3.519625,-0.2983,-0.7779,-0.3637,0.909
3.526842,-0.0823,-0.7601,-0.2329,0.799
3.529568,0.1179,-0.7545,-0.0871,0.769
3.537097,0.2982,-0.7491,0.0924,0.812
3.539860,0.4684,-0.7438,0.2792,0.922
3.546749,0.6196,-0.7362,0.4368,1.057
3.547788,0.7574,-0.7091,0.5862,1.192
3.552524,0.8658,-0.6911,0.7366,1.330
3.557448,0.9501,-0.6939,0.8585,1.456
3.562846,1.0250,-0.6860,0.9424,1.552
3.568082,1.0646,-0.6722,0.9784,1.595
3.571622,1.0692,-0.6568,0.9689,1.585
3.576089,1.0408,-0.6280,0.9450,1.540
3.580293,0.9986,-0.5928,0.9071,1.474
3.584882,0.9443,-0.5441,0.8746,1.397
3.590647,0.8797,-0.5058,0.8672,1.335
3.595104,0.8330,-0.4877,0.8542,1.289
3.600955,0.8251,-0.4659,0.8432,1.268
3.603726,0.8530,-0.4409,0.8275,1.268
3.609792,0.9043,-0.4295,0.7834,1.271
3.613830,0.9595,-0.4150,0.7592,1.292
3.618547,1.0229,-0.4002,0.7647,1.338
3.622697,1.0845,-0.3803,0.7905,1.395
3.627417,1.1414,-0.3460,0.8491,1.464
3.632593,1.1907,-0.3048,0.9432,1.549
3.637089,1.2156,-0.2543,1.0846,1.649
3.642261,1.2186,-0.2066,1.2302,1.744
3.646981,1.2383,-0.1762,1.3584,1.846
3.651390,1.2728,-0.1606,1.4783,1.957
3.655970,1.3202,-0.1554,1.5942,2.076
3.660106,1.3716,-0.1556,1.7035,2.193
3.665732,1.4325,-0.1732,1.7984,2.306
3.669431,1.5034,-0.2345,1.8904,2.427
3.674596,1.5587,-0.2986,2.0102,2.561
3.678591,1.6131,-0.3322,2.1766,2.729
3.683884,1.6671,-0.3520,2.3699,2.919
3.688186,1.7117,-0.3413,2.5157,3.062
3.693030,1.7277,-0.3048,2.5782,3.119
3.697494,1.7055,-0.2760,2.5671,3.094
3.702947,1.6732,-0.2666,2.5212,3.038
3.708750,1.6565,-0.2505,2.4841,2.996
3.711936,1.6977,-0.2373,2.4061,2.954
3.718238,1.7818,-0.2318,2.2637,2.890
3.721001,1.8819,-0.2557,2.1028,2.834
3.725558,1.9901,-0.3114,1.9336,2.792
3.731278,2.1010,-0.3559,1.7684,2.769
3.736660,2.2114,-0.3894,1.6126,2.765
3.741184,2.2897,-0.4070,1.4761,2.755
3.749212,2.3283,-0.4084,1.3784,2.736
3.750301,2.3411,-0.4128,1.2911,2.705
3.753857,2.3185,-0.4126,1.2238,2.654
3.759449,2.2822,-0.3883,1.1980,2.607
3.763284,2.2376,-0.3519,1.2107,2.568
3.767746,2.1473,-0.3127,1.2399,2.499
3.772840,2.0055,-0.2560,1.2846,2.395
3.777031,1.8257,-0.1865,1.3030,2.251
3.782461,1.6139,-0.1205,1.2799,2.063
3.786770,1.3739,-0.0601,1.2573,1.863
3.792708,1.1192,0.0093,1.2460,1.675
3.795880,0.8296,0.0900,1.2162,1.475
3.800362,0.5109,0.1704,1.1504,1.270
3.806067,0.1948,0.2384,1.0435,1.088
3.810080,-0.1209,0.3011,0.8595,0.919
3.815618,-0.4059,0.3630,0.5871,0.801
3.819252,-0.6682,0.3952,0.2893,0.828
3.824195,-0.9139,0.4238,0.0008,1.007
3.828482,-1.1278,0.4798,-0.2679,1.255
3.835447,-1.2920,0.5505,-0.5133,1.495
3.838079,-1.4199,0.6285,-0.7367,1.719
3.845767,-1.5007,0.6918,-0.9280,1.895
3.847197,-1.5212,0.7421,-1.1126,2.025
3.852108,-1.5014,0.7695,-1.2948,2.127
3.857550,-1.4493,0.7616,-1.4502,2.187
3.861735,-1.3894,0.7278,-1.5641,2.215
3.866934,-1.3101,0.6889,-1.6317,2.203
3.871759,-1.1832,0.6399,-1.6525,2.131
3.875415,-1.0286,0.5757,-1.6312,2.013
3.880945,-0.8609,0.5105,-1.5365,1.834
3.884730,-0.6653,0.4369,-1.3926,1.604
3.890143,-0.4510,0.3738,-1.2334,1.365
3.894511,-0.2481,0.3189,-1.0955,1.168
3.899494,-0.0705,0.2816,-1.0031,1.044
3.903811,0.0663,0.2573,-0.9042,0.942
3.908672,0.1725,0.2269,-0.7634,0.815
3.912882,0.2675,0.1934,-0.6215,0.704
3.917779,0.3398,0.1400,-0.5172,0.635
3.922637,0.3735,0.0605,-0.4387,0.579
3.927130,0.3715,-0.0208,-0.3819,0.533
3.932064,0.3659,-0.0913,-0.3568,0.519
3.938641,0.3504,-0.1623,-0.3617,0.529
3.943480,0.2999,-0.2402,-0.4000,0.555
3.946253,0.2320,-0.3051,-0.4963,0.627
3.950709,0.1523,-0.3422,-0.6511,0.751
3.955267,0.0400,-0.3510,-0.8052,0.879
3.959982,-0.1048,-0.3645,-0.9610,1.033
3.964612,-0.2966,-0.3609,-1.1569,1.248
3.970206,-0.5214,-0.3305,-1.3900,1.521
3.977040,-0.7532,-0.2828,-1.6385,1.825
3.978827,-0.9808,-0.2251,-1.9089,2.158
3.985471,-1.2069,-0.1934,-2.1746,2.495
3.988442,-1.4228,-0.1734,-2.3776,2.776
3.992987,-1.5863,-0.1438,-2.5555,3.011
3.997731,-1.7299,-0.1409,-2.7335,3.238
4.002106,-1.8735,-0.1574,-2.8609,3.423
4.006994,-1.9870,-0.1650,-2.9466,3.558
4.012152,-2.0543,-0.1615,-3.0068,3.645
4.016339,-2.0952,-0.1447,-3.0388,3.694
4.021121,-2.1508,-0.1196,-3.0519,3.736
4.025301,-2.1906,-0.0986,-3.0385,3.747
4.030402,-2.1813,-0.0840,-2.9841,3.697
4.035710,-2.1593,-0.0689,-2.8767,3.598
4.042843,-2.1078,-0.0652,-2.7114,3.435
4.044372,-2.0170,-0.0612,-2.5053,3.217
4.049497,-1.9269,-0.0546,-2.2853,2.990
4.053875,-1.8173,-0.0647,-2.0498,2.740
4.058932,-1.6916,-0.0893,-1.8046,2.475
4.062779,-1.5539,-0.1212,-1.5408,2.192
4.068364,-1.4062,-0.1586,-1.2490,1.887
4.072675,-1.2477,-0.1944,-0.9299,1.568
4.077829,-1.0568,-0.1980,-0.6267,1.244
4.082308,-0.8522,-0.2078,-0.3898,0.960
4.086807,-0.6721,-0.2269,-0.2122,0.740
4.091954,-0.5067,-0.2482,-0.0532,0.567
4.096073,-0.3396,-0.2814,0.0827,0.449
4.101625,-0.1881,-0.2957,0.1672,0.388
4.105488,-0.0457,-0.3150,0.2344,0.395
4.109955,0.0963,-0.3370,0.2946,0.458
4.115183,0.2041,-0.3663,0.3050,0.518
4.119154,0.3037,-0.4001,0.3161,0.593
4.124588,0.3948,-0.4333,0.3401,0.678
4.128525,0.4507,-0.4773,0.3629,0.750
4.134304,0.4785,-0.5102,0.4134,0.812
4.137825,0.4995,-0.5122,0.4820,0.863
4.143299,0.5280,-0.4853,0.5594,0.910
4.147683,0.5712,-0.4267,0.6525,0.967
4.152348,0.6320,-0.3529,0.7777,1.062
4.157094,0.7131,-0.2755,0.9084,1.187
4.162018,0.7961,-0.2111,1.0751,1.354
4.167310,0.9316,-0.1621,1.2727,1.586
4.170843,1.1486,-0.1022,1.4673,1.866
4.175475,1.3879,-0.0457,1.6321,2.143
4.180096,1.6165,0.0074,1.7286,2.367
4.184612,1.8092,0.0619,1.7679,2.530
4.190469,1.9664,0.1062,1.7546,2.638
4.194590,2.0958,0.1449,1.7194,2.715
4.200849,2.1876,0.1974,1.6721,2.761
4.203751,2.2346,0.2542,1.6154,2.769
4.208607,2.2220,0.3224,1.5398,2.723
4.212925,2.1616,0.4069,1.4242,2.620
4.217921,2.0603,0.5051,1.2905,2.483
4.222829,1.9413,0.6050,1.1845,2.353
4.227054,1.8045,0.6972,1.1089,2.230
4.232293,1.6423,0.7835,1.0400,2.096
4.237209,1.4835,0.8520,0.9492,1.956
4.242665,1.3373,0.9050,0.8463,1.823
4.245875,1.1891,0.9135,0.7576,1.680
4.250505,1.0268,0.8915,0.6811,1.521
4.255351,0.8671,0.8773,0.6168,1.379
4.259872,0.7242,0.8442,0.5671,1.248
4.264649,0.5930,0.7848,0.5250,1.115
4.269906,0.4849,0.7013,0.5100,0.994
4.274610,0.3898,0.6008,0.5226,0.887
4.278480,0.2948,0.5071,0.5561,0.808
4.283423,0.2405,0.3939,0.5985,0.756
4.288176,0.2073,0.2613,0.6334,0.716
4.293577,0.2026,0.1259,0.6557,0.698
4.297357,0.2148,-0.0217,0.6606,0.695
4.302686,0.2033,-0.1623,0.6956,0.743
4.307069,0.1948,-0.2766,0.7749,0.846
4.311448,0.1802,-0.3956,0.8671,0.970
4.316916,0.1360,-0.5096,0.9884,1.120
4.320719,0.0533,-0.6087,1.1314,1.286
4.325937,-0.0411,-0.6807,1.2621,1.435
4.330784,-0.1347,-0.7281,1.3611,1.550
4.336272,-0.2318,-0.7340,1.4305,1.624
4.339851,-0.3390,-0.7006,1.4915,1.682
4.346964,-0.4489,-0.6451,1.5487,1.737
4.349458,-0.5594,-0.5722,1.5951,1.785
4.353713,-0.6585,-0.4847,1.6189,1.814
4.358532,-0.7086,-0.3782,1.6012,1.791
4.363601,-0.7125,-0.2651,1.5425,1.720
4.368578,-0.6944,-0.1578,1.4645,1.629
4.372324,-0.6455,-0.0784,1.3629,1.510
4.377001,-0.5662,-0.0129,1.2379,1.361
4.381937,-0.4594,0.0289,1.1067,1.199
4.386786,-0.3328,0.0417,0.9671,1.024
4.391733,-0.1990,0.0492,0.8483,0.873
4.396068,-0.0488,0.0514,0.7433,0.747
4.400553,0.0794,0.0432,0.6642,0.670
4.405393,0.1661,0.0320,0.6038,0.627
4.410212,0.2355,0.0179,0.5360,0.586
4.415020,0.2661,0.0061,0.4486,0.522
4.419486,0.2821,-0.0030,0.3606,0.458
4.425675,0.2767,-0.0235,0.2864,0.399
4.429169,0.2288,-0.0357,0.2111,0.313
4.433665,0.1748,-0.0390,0.1226,0.217
4.437718,0.1151,-0.0496,0.0230,0.127
4.443959,0.0264,-0.0670,-0.0976,0.121
4.447188,-0.0954,-0.0760,-0.2204,0.252
4.455027,-0.2593,-0.0928,-0.3437,0.440
4.458031,-0.4501,-0.0953,-0.4606,0.651
4.461813,-0.6501,-0.0688,-0.5576,0.859
4.467286,-0.8372,-0.0393,-0.6448,1.057
4.471002,-1.0372,-0.0210,-0.7152,1.260
4.475322,-1.2381,-0.0186,-0.7690,1.458
4.480577,-1.4112,-0.0226,-0.8159,1.630
4.485087,-1.5422,-0.0239,-0.8580,1.765
4.490411,-1.6339,-0.0180,-0.9168,1.874
4.494395,-1.6868,-0.0152,-1.0037,1.963
4.499932,-1.7327,-0.0088,-1.1017,2.053
4.503442,-1.7721,0.0127,-1.2078,2.145
4.508499,-1.8152,0.0270,-1.3168,2.243
4.513121,-1.8629,0.0218,-1.4162,2.340
4.518219,-1.8942,0.0062,-1.4935,2.412
4.522186,-1.9121,-0.0083,-1.5796,2.480
4.527136,-1.9122,-0.0193,-1.6742,2.542
4.532395,-1.9070,-0.0537,-1.7746,2.605
4.536882,-1.8726,-0.0898,-1.8615,2.642
4.541497,-1.8095,-0.1233,-1.9061,2.631
4.549497,-1.7393,-0.1613,-1.9181,2.594
4.550619,-1.6520,-0.2039,-1.9238,2.544
4.555752,-1.5497,-0.2512,-1.9093,2.472
4.559952,-1.4319,-0.3056,-1.8751,2.379
4.565114,-1.3006,-0.3742,-1.7925,2.246
4.569555,-1.1701,-0.4427,-1.6499,2.071
4.575061,-1.0377,-0.5084,-1.5192,1.909
4.578370,-0.9201,-0.5664,-1.3981,1.767
4.583183,-0.8388,-0.6162,-1.3103,1.673
4.588063,-0.7770,-0.6528,-1.2632,1.620
4.593456,-0.7346,-0.6805,-1.2183,1.577
4.597374,-0.7115,-0.6941,-1.1900,1.551
4.602052,-0.7008,-0.7006,-1.1496,1.518
4.606881,-0.7096,-0.6970,-1.0898,1.475
4.612140,-0.7189,-0.6737,-1.0272,1.423
4.618663,-0.7192,-0.6350,-0.9548,1.354
4.621213,-0.6986,-0.5905,-0.8701,1.262
4.626463,-0.6355,-0.5327,-0.7803,1.139
4.630613,-0.5395,-0.4738,-0.7093,1.009
4.634843,-0.4177,-0.4280,-0.6477,0.882
4.639806,-0.2581,-0.3955,-0.5597,0.732
4.645570,-0.0654,-0.3646,-0.4549,0.587
4.650546,0.1483,-0.3307,-0.3548,0.507
4.653134,0.3758,-0.3038,-0.2427,0.541
4.660719,0.6099,-0.2815,-0.1162,0.682
4.662520,0.8217,-0.2618,0.0273,0.863
4.667756,1.0111,-0.2327,0.1855,1.054
4.672057,1.1828,-0.1993,0.3942,1.263
4.676891,1.3297,-0.1902,0.6535,1.494
4.681695,1.4734,-0.2102,0.8937,1.736
4.686156,1.6070,-0.2230,1.1052,1.963
4.693632,1.7116,-0.2404,1.3166,2.173
4.695463,1.8162,-0.2573,1.4894,2.363
4.701416,1.9214,-0.2757,1.6137,2.524
4.704789,1.9966,-0.2953,1.7202,2.652
4.709891,2.0617,-0.3087,1.8132,2.763
4.716563,2.1265,-0.3371,1.8829,2.860
4.718699,2.1773,-0.3589,1.9074,2.917
4.725219,2.2311,-0.4001,1.8864,2.949
4.728342,2.2695,-0.4534,1.8413,2.957
4.734128,2.2448,-0.4734,1.7476,2.884
4.737669,2.1838,-0.4839,1.6343,2.770
4.745128,2.0953,-0.4872,1.5495,2.651
4.747934,1.9715,-0.4740,1.4964,2.520
4.751985,1.8184,-0.4303,1.5114,2.403
4.756392,1.6616,-0.3470,1.5714,2.313
4.761592,1.5386,-0.2390,1.6168,2.245
4.766651,1.4563,-0.1211,1.6002,2.167
4.770326,1.3711,-0.0297,1.5388,2.061
4.775259,1.3135,0.0445,1.4808,1.980
4.781288,1.2970,0.1009,1.4364,1.938
4.784734,1.2966,0.1250,1.3846,1.901
4.789470,1.2923,0.1284,1.3238,1.854
4.793706,1.2837,0.1303,1.2636,1.806
4.800501,1.2708,0.1304,1.2186,1.765
4.803082,1.2373,0.1310,1.1596,1.701
4.808944,1.1861,0.1272,1.0958,1.620
4.812442,1.1490,0.1235,1.0460,1.559
4.817385,1.1245,0.1152,1.0239,1.525
4.821869,1.0846,0.0924,1.0073,1.483
4.826800,1.0447,0.0718,0.9693,1.427
4.831492,0.9934,0.0486,0.9214,1.356
4.839195,0.9287,0.0037,0.8562,1.263
4.841521,0.8748,-0.0486,0.7784,1.172
4.845347,0.8269,-0.1082,0.6998,1.089
4.850381,0.7757,-0.1700,0.5845,0.986
4.854625,0.6833,-0.2412,0.4347,0.845
4.859869,0.5619,-0.3285,0.2574,0.700
4.864330,0.4042,-0.4100,0.0456,0.578
4.868773,0.2172,-0.4805,-0.1694,0.554
4.876183,0.0219,-0.5395,-0.3752,0.657
4.878129,-0.2016,-0.5959,-0.5834,0.858
4.884083,-0.4632,-0.6394,-0.7838,1.113
4.887417,-0.7230,-0.6694,-0.9739,1.385
4.893801,-0.9525,-0.6855,-1.1389,1.635
4.896847,-1.1426,-0.6727,-1.2692,1.835
4.901565,-1.2863,-0.6403,-1.3647,1.982
4.906052,-1.3861,-0.6029,-1.4207,2.074
4.910827,-1.4468,-0.5817,-1.4372,2.121
4.916895,-1.4423,-0.5602,-1.4094,2.093
4.920350,-1.4034,-0.5386,-1.3614,2.028
4.925521,-1.3349,-0.5173,-1.3198,1.947
4.929839,-1.2271,-0.4872,-1.2676,1.830
4.936533,-1.0942,-0.4513,-1.1814,1.672
4.940670,-0.9502,-0.4221,-1.0708,1.492
4.944779,-0.8231,-0.4098,-0.9697,1.336
4.949302,-0.7077,-0.3935,-0.8931,1.206
4.953494,-0.6126,-0.3855,-0.8246,1.097
4.958146,-0.5540,-0.3884,-0.7647,1.021
4.962317,-0.5456,-0.4050,-0.7210,0.991
4.967057,-0.6041,-0.4185,-0.7079,1.020
4.971837,-0.6959,-0.4290,-0.7205,1.090
4.976949,-0.8163,-0.4338,-0.7634,1.199
4.981347,-0.9683,-0.4278,-0.8579,1.363
4.985823,-1.1304,-0.4276,-0.9988,1.568
4.992428,-1.2911,-0.4086,-1.1690,1.789
4.995442,-1.4438,-0.3801,-1.3468,2.011
5.001785,-1.5673,-0.3582,-1.5436,2.229
5.004524,-1.6431,-0.3333,-1.7329,2.411
5.009522,-1.6929,-0.3097,-1.8930,2.558
5.014172,-1.7026,-0.2802,-2.0261,2.661
5.018581,-1.6412,-0.2257,-2.1275,2.696
5.024804,-1.5327,-0.1680,-2.2045,2.690
5.028150,-1.3844,-0.1169,-2.2570,2.650
5.034901,-1.2154,-0.0677,-2.2826,2.587
5.037307,-1.0352,-0.0354,-2.2815,2.506
5.044816,-0.8896,0.0014,-2.2725,2.440
5.046749,-0.7832,0.0402,-2.2439,2.377
5.051771,-0.7044,0.0688,-2.1976,2.309
5.056717,-0.6819,0.0991,-2.1312,2.240
5.061529,-0.7039,0.1262,-2.0424,2.164
5.068180,-0.7702,0.1552,-1.9502,2.103
5.070349,-0.8831,0.1598,-1.8644,2.069
5.074965,-1.0114,0.1454,-1.7920,2.063
5.079560,-1.1600,0.1265,-1.7188,2.077
5.084610,-1.2809,0.0892,-1.6160,2.064
5.089544,-1.3596,0.0529,-1.5031,2.027
