time,gFx,gFy,gFz,TgF
0.242030729,-0.8870,-0.1922,0.4498,1.013
0.244218541,-0.8890,-0.1913,0.4546,1.017
0.246793073,-0.8895,-0.1925,0.4607,1.020
0.249125468,-0.8888,-0.1952,0.4644,1.022
0.25241901,-0.8883,-0.1971,0.4666,1.023
0.25723552,-0.8865,-0.1969,0.4708,1.023
0.2578875,-0.8841,-0.1986,0.4734,1.022
0.258239166,-0.8821,-0.2008,0.4742,1.021
0.260510416,-0.8802,-0.2025,0.4771,1.021
0.263320677,-0.8777,-0.2035,0.4793,1.021
0.266155573,-0.8763,-0.2047,0.4795,1.020
0.268322708,-0.8736,-0.2069,0.4800,1.018
0.272663229,-0.8707,-0.2079,0.4786,1.015
0.273269114,-0.8670,-0.2084,0.4793,1.012
0.274540885,-0.8633,-0.2086,0.4815,1.010
0.277136041,-0.8602,-0.2099,0.4817,1.008
0.279266041,-0.8565,-0.2108,0.4808,1.005
0.281526614,-0.8545,-0.2096,0.4810,1.003
0.283995468,-0.8533,-0.2089,0.4815,1.002
0.286268489,-0.8516,-0.2082,0.4803,1.000
0.288822656,-0.8499,-0.2072,0.4773,0.997
0.290914739,-0.8472,-0.2077,0.4739,0.993
0.298397864,-0.8445,-0.2069,0.4717,0.989
0.299039427,-0.8431,-0.2052,0.4700,0.987
0.299368854,-0.8406,-0.2050,0.4698,0.985
0.300282708,-0.8375,-0.2050,0.4683,0.981
0.30258151,-0.8348,-0.2050,0.4654,0.977
0.305241666,-0.8340,-0.2042,0.4646,0.976
0.307222864,-0.8331,-0.2042,0.4639,0.975
0.310434583,-0.8299,-0.2060,0.4620,0.972
0.314842656,-0.8267,-0.2064,0.4629,0.970
0.315480468,-0.8247,-0.2062,0.4654,0.969
0.316838906,-0.8235,-0.2072,0.4654,0.968
0.318998229,-0.8223,-0.2069,0.4649,0.967
0.32137776,-0.8220,-0.2064,0.4671,0.968
0.324005416,-0.8233,-0.2067,0.4720,0.971
0.326821406,-0.8242,-0.2069,0.4756,0.974
0.331913125,-0.8247,-0.2067,0.4776,0.975
0.332661979,-0.8264,-0.2072,0.4800,0.978
0.333031823,-0.8286,-0.2079,0.4825,0.981
0.336468125,-0.8311,-0.2091,0.4854,0.985
0.338290989,-0.8326,-0.2084,0.4901,0.988
0.340825104,-0.8336,-0.2072,0.4945,0.991
0.342948073,-0.8365,-0.2079,0.4967,0.995
0.345049323,-0.8387,-0.2069,0.4984,0.997
0.34704651,-0.8399,-0.2064,0.5003,0.999
0.349504427,-0.8411,-0.2055,0.5030,1.001
0.353173541,-0.8433,-0.2047,0.5047,1.004
0.354907604,-0.8453,-0.2042,0.5059,1.006
0.356674479,-0.8458,-0.2033,0.5096,1.008
0.358538229,-0.8465,-0.2030,0.5118,1.010
0.361464218,-0.8465,-0.2030,0.5135,1.011
0.363240625,-0.8455,-0.2018,0.5140,1.010
0.365607708,-0.8470,-0.1996,0.5147,1.011
0.36886302,-0.8492,-0.1991,0.5167,1.014
0.370607083,-0.8482,-0.2003,0.5164,1.013
0.372682864,-0.8472,-0.1998,0.5172,1.013
0.374778698,-0.8499,-0.1984,0.5181,1.015
0.377217812,-0.8519,-0.1962,0.5169,1.016
0.380032812,-0.8519,-0.1947,0.5169,1.015
0.38231026,-0.8538,-0.1954,0.5160,1.017
0.385151614,-0.8555,-0.1959,0.5160,1.018
0.386791718,-0.8558,-0.1949,0.5167,1.018
0.389119323,-0.8565,-0.1940,0.5167,1.019
0.391408385,-0.8577,-0.1947,0.5177,1.021
0.395123645,-0.8582,-0.1949,0.5181,1.021
0.396492708,-0.8589,-0.1962,0.5179,1.022
0.398928802,-0.8594,-0.1969,0.5164,1.022
0.401631093,-0.8585,-0.1959,0.5145,1.020
0.404027968,-0.8572,-0.1949,0.5130,1.018
0.405355833,-0.8550,-0.1930,0.5118,1.015
0.407629218,-0.8543,-0.1932,0.5120,1.015
0.410777708,-0.8536,-0.1940,0.5133,1.015
0.412552239,-0.8521,-0.1930,0.5125,1.013
0.41561802,-0.8524,-0.1927,0.5103,1.012
0.417121718,-0.8509,-0.1930,0.5086,1.010
0.419947083,-0.8477,-0.1947,0.5069,1.007
0.421730625,-0.8462,-0.1957,0.5055,1.005
0.424181041,-0.8443,-0.1966,0.5045,1.003
0.427655781,-0.8426,-0.1996,0.5040,1.002
0.428602135,-0.8426,-0.2023,0.5042,1.003
0.431961562,-0.8416,-0.2030,0.5033,1.001
0.43320427,-0.8387,-0.2030,0.5023,0.998
0.435958645,-0.8370,-0.2035,0.5033,0.998
0.437964583,-0.8370,-0.2030,0.5050,0.998
0.440289427,-0.8362,-0.2040,0.5059,0.998
0.443034739,-0.8348,-0.2040,0.5077,0.998
0.445149062,-0.8348,-0.2030,0.5094,0.999
0.447667864,-0.8367,-0.2045,0.5118,1.002
0.449594895,-0.8384,-0.2052,0.5150,1.005
0.453407708,-0.8392,-0.2060,0.5177,1.007
0.454411718,-0.8404,-0.2072,0.5181,1.009
0.456800468,-0.8401,-0.2091,0.5199,1.010
0.460226041,-0.8406,-0.2106,0.5218,1.012
0.462816041,-0.8416,-0.2094,0.5238,1.013
0.463971145,-0.8419,-0.2084,0.5265,1.015
0.466976302,-0.8421,-0.2084,0.5272,1.015
0.469080677,-0.8423,-0.2084,0.5282,1.016
0.470890416,-0.8423,-0.2074,0.5294,1.016
0.473507656,-0.8419,-0.2069,0.5282,1.015
0.476278125,-0.8423,-0.2067,0.5284,1.016
0.478258906,-0.8433,-0.2067,0.5289,1.017
0.480455052,-0.8440,-0.2055,0.5284,1.017
0.482252656,-0.8462,-0.2030,0.5294,1.019
0.485843177,-0.8494,-0.2025,0.5291,1.021
0.48751526,-0.8509,-0.2020,0.5289,1.022
0.489439322,-0.8504,-0.2011,0.5299,1.022
0.492058072,-0.8521,-0.2020,0.5296,1.023
0.49462151,-0.8531,-0.2020,0.5291,1.024
0.496502656,-0.8536,-0.2016,0.5296,1.025
0.498997343,-0.8553,-0.2016,0.5291,1.026
0.501275677,-0.8558,-0.2023,0.5262,1.025
0.504925937,-0.8548,-0.2025,0.5243,1.023
0.505702187,-0.8538,-0.2023,0.5235,1.022
0.509129843,-0.8536,-0.2030,0.5225,1.021
0.51141375,-0.8519,-0.2030,0.5230,1.020
0.513702864,-0.8494,-0.2030,0.5216,1.017
0.515765989,-0.8475,-0.2035,0.5184,1.014
0.51828177,-0.8472,-0.2050,0.5162,1.013
0.520267864,-0.8460,-0.2055,0.5138,1.011
0.522456927,-0.8426,-0.2057,0.5125,1.007
0.525782343,-0.8416,-0.2064,0.5111,1.006
0.528584531,-0.8421,-0.2062,0.5094,1.006
0.529600156,-0.8409,-0.2047,0.5079,1.003
0.531951718,-0.8399,-0.2042,0.5062,1.002
0.53480625,-0.8394,-0.2040,0.5035,1.000
0.536607239,-0.8382,-0.2033,0.5013,0.998
0.538618177,-0.8379,-0.2045,0.4986,0.996
0.540711666,-0.8377,-0.2042,0.4957,0.995
0.543722968,-0.8362,-0.2033,0.4942,0.992
0.545926718,-0.8350,-0.2045,0.4913,0.990
0.548200156,-0.8338,-0.2055,0.4901,0.989
0.550360885,-0.8328,-0.2052,0.4896,0.988
0.552705312,-0.8326,-0.2040,0.4869,0.986
0.555863802,-0.8323,-0.2038,0.4844,0.984
0.557167239,-0.8318,-0.2035,0.4827,0.983
0.559878697,-0.8316,-0.2016,0.4813,0.982
0.561976145,-0.8326,-0.2001,0.4795,0.981
0.565242864,-0.8333,-0.1998,0.4778,0.981
0.56668151,-0.8343,-0.1984,0.4773,0.981
0.569495729,-0.8357,-0.1969,0.4776,0.983
0.571363437,-0.8377,-0.1966,0.4778,0.984
0.574580156,-0.8397,-0.1964,0.4795,0.987
0.576485104,-0.8411,-0.1954,0.4810,0.988
0.578647343,-0.8423,-0.1949,0.4834,0.991
0.581512239,-0.8443,-0.1954,0.4854,0.993
0.582895,-0.8475,-0.1944,0.4871,0.997
0.585414427,-0.8494,-0.1937,0.4906,1.000
0.588665677,-0.8506,-0.1927,0.4945,1.003
0.590625677,-0.8531,-0.1920,0.4989,1.007
0.593443177,-0.8550,-0.1925,0.5023,1.010
0.597545052,-0.8565,-0.1925,0.5072,1.014
0.598500364,-0.8589,-0.1922,0.5111,1.018
0.599996875,-0.8602,-0.1913,0.5162,1.021
0.602054062,-0.8599,-0.1903,0.5208,1.023
0.604343697,-0.8604,-0.1910,0.5243,1.025
0.606265208,-0.8614,-0.1908,0.5284,1.028
0.609045156,-0.8629,-0.1903,0.5321,1.031
0.611234114,-0.8629,-0.1925,0.5357,1.034
0.613677552,-0.8631,-0.1935,0.5382,1.035
0.615993802,-0.8624,-0.1935,0.5389,1.035
0.617908072,-0.8609,-0.1944,0.5401,1.035
0.620279062,-0.8589,-0.1954,0.5413,1.034
0.622793958,-0.8567,-0.1962,0.5421,1.033
0.62477625,-0.8553,-0.1976,0.5426,1.032
0.627859375,-0.8531,-0.1981,0.5416,1.030
0.629742656,-0.8506,-0.1971,0.5391,1.026
0.632095885,-0.8475,-0.1979,0.5370,1.023
0.634647395,-0.8460,-0.1991,0.5350,1.021
0.636792968,-0.8450,-0.1993,0.5348,1.020
0.638859374,-0.8428,-0.1988,0.5330,1.017
0.641116302,-0.8401,-0.1993,0.5299,1.013
0.644035052,-0.8377,-0.2011,0.5272,1.010
0.645844895,-0.8372,-0.2018,0.5238,1.008
0.648746458,-0.8379,-0.2016,0.5218,1.008
0.651269947,-0.8392,-0.2013,0.5223,1.009
0.653402916,-0.8421,-0.2020,0.5211,1.011
0.655364062,-0.8450,-0.2016,0.5179,1.011
0.657511562,-0.8482,-0.2008,0.5160,1.013
0.660882552,-0.8509,-0.1993,0.5140,1.014
0.662421249,-0.8528,-0.1984,0.5123,1.014
0.664831822,-0.8545,-0.1991,0.5116,1.016
0.666995833,-0.8560,-0.1984,0.5086,1.015
0.669589114,-0.8560,-0.1984,0.5069,1.014
0.671704635,-0.8570,-0.1988,0.5069,1.015
0.674082656,-0.8580,-0.1974,0.5047,1.015
0.67656427,-0.8580,-0.1984,0.5028,1.014
0.678872083,-0.8594,-0.1998,0.5023,1.015
0.681398541,-0.8589,-0.1998,0.5023,1.015
0.683131354,-0.8589,-0.2008,0.5033,1.016
0.686264583,-0.8594,-0.2020,0.5023,1.016
0.68830651,-0.8582,-0.2033,0.5006,1.014
0.691527395,-0.8563,-0.2057,0.5020,1.014
0.69330302,-0.8528,-0.2086,0.5035,1.012
0.696195729,-0.8506,-0.2096,0.5050,1.011
0.698088281,-0.8494,-0.2113,0.5086,1.012
0.699640624,-0.8475,-0.2125,0.5101,1.012
0.706777552,-0.8475,-0.2116,0.5120,1.012
0.708180885,-0.8462,-0.2125,0.5155,1.013
0.70872776,-0.8436,-0.2157,0.5179,1.013
0.710122968,-0.8438,-0.2165,0.5199,1.014
0.713611614,-0.8448,-0.2165,0.5213,1.016
0.714566979,-0.8450,-0.2196,0.5233,1.018
0.716306874,-0.8443,-0.2221,0.5250,1.019
0.719707604,-0.8438,-0.2204,0.5279,1.019
0.720775624,-0.8453,-0.2191,0.5289,1.021
0.723180104,-0.8472,-0.2196,0.5289,1.023
0.725738958,-0.8470,-0.2184,0.5296,1.023
0.730775781,-0.8458,-0.2165,0.5313,1.022
0.731788802,-0.8470,-0.2160,0.5313,1.023
0.733328385,-0.8494,-0.2155,0.5321,1.025
0.737920156,-0.8494,-0.2138,0.5335,1.026
0.738793437,-0.8509,-0.2130,0.5321,1.026
0.739348333,-0.8531,-0.2128,0.5308,1.027
0.741702135,-0.8545,-0.2103,0.5299,1.027
0.745911979,-0.8555,-0.2082,0.5291,1.027
0.747443177,-0.8563,-0.2079,0.5286,1.028
0.749076302,-0.8589,-0.2072,0.5243,1.027
0.751432604,-0.8609,-0.2060,0.5174,1.025
0.753605677,-0.8629,-0.2055,0.5120,1.024
0.756140937,-0.8646,-0.2038,0.5086,1.024
0.757876145,-0.8658,-0.2030,0.5062,1.023
0.760924895,-0.8682,-0.2040,0.5037,1.024
0.763500208,-0.8687,-0.2042,0.4998,1.023
0.765039427,-0.8685,-0.2028,0.4957,1.020
0.768022031,-0.8692,-0.2006,0.4930,1.019
0.769914166,-0.8692,-0.2003,0.4871,1.016
0.772808281,-0.8680,-0.2013,0.4827,1.013
0.774514479,-0.8670,-0.2028,0.4791,1.011
0.777137291,-0.8650,-0.2040,0.4747,1.008
0.779530624,-0.8641,-0.2038,0.4712,1.005
0.781381874,-0.8626,-0.2033,0.4678,1.002
0.784939166,-0.8597,-0.2025,0.4659,0.999
0.787024583,-0.8575,-0.2035,0.4637,0.996
0.78891776,-0.8570,-0.2052,0.4617,0.995
0.790829479,-0.8560,-0.2060,0.4610,0.994
0.79315052,-0.8533,-0.2072,0.4617,0.992
0.795494947,-0.8499,-0.2077,0.4644,0.991
0.797683177,-0.8480,-0.2077,0.4668,0.990
0.801075208,-0.8462,-0.2086,0.4683,0.989
0.805566302,-0.8436,-0.2101,0.4700,0.988
0.806410833,-0.8406,-0.2106,0.4734,0.987
0.807136197,-0.8384,-0.2108,0.4761,0.987
0.810902291,-0.8360,-0.2133,0.4803,0.987
0.814140624,-0.8338,-0.2152,0.4871,0.989
0.815202604,-0.8331,-0.2155,0.4923,0.991
0.816608281,-0.8314,-0.2167,0.4952,0.992
0.819236041,-0.8291,-0.2189,0.4996,0.992
0.821298229,-0.8274,-0.2191,0.5059,0.994
0.823962291,-0.8267,-0.2194,0.5103,0.996
0.826733541,-0.8277,-0.2199,0.5125,0.998
0.828541145,-0.8284,-0.2187,0.5160,1.000
0.831318489,-0.8291,-0.2169,0.5208,1.003
0.833991249,-0.8311,-0.2167,0.5243,1.006
0.835973645,-0.8336,-0.2165,0.5262,1.009
0.837634218,-0.8353,-0.2157,0.5294,1.012
0.839720312,-0.8382,-0.2143,0.5328,1.016
0.842368177,-0.8419,-0.2123,0.5318,1.018
0.844632447,-0.8453,-0.2099,0.5299,1.019
0.847257291,-0.8480,-0.2079,0.5313,1.022
0.849130468,-0.8511,-0.2069,0.5321,1.025
0.852888697,-0.8555,-0.2042,0.5296,1.027
0.853879999,-0.8599,-0.2018,0.5272,1.029
0.856638906,-0.8650,-0.2001,0.5247,1.031
0.858322604,-0.8697,-0.1993,0.5221,1.034
0.861466666,-0.8719,-0.1979,0.5203,1.034
0.863352291,-0.8724,-0.1954,0.5191,1.034
0.865462864,-0.8743,-0.1932,0.5164,1.034
0.868030572,-0.8760,-0.1930,0.5138,1.034
0.870326093,-0.8765,-0.1925,0.5118,1.033
0.872730312,-0.8765,-0.1908,0.5101,1.032
0.874852708,-0.8760,-0.1883,0.5074,1.030
0.877975364,-0.8758,-0.1864,0.5040,1.027
0.879466822,-0.8758,-0.1881,0.4996,1.026
0.881792708,-0.8746,-0.1896,0.4959,1.023
0.884818281,-0.8724,-0.1883,0.4940,1.020
0.886806249,-0.8707,-0.1866,0.4906,1.017
0.889528541,-0.8704,-0.1861,0.4876,1.015
0.892239062,-0.8707,-0.1864,0.4852,1.014
0.89482677,-0.8699,-0.1864,0.4825,1.012
0.896098958,-0.8704,-0.1864,0.4800,1.011
0.89817151,-0.8716,-0.1871,0.4778,1.011
0.900481822,-0.8712,-0.1871,0.4761,1.010
0.905335468,-0.8709,-0.1869,0.4744,1.009
0.90627026,-0.8702,-0.1876,0.4727,1.008
0.908686822,-0.8690,-0.1883,0.4698,1.006
0.914056041,-0.8675,-0.1893,0.4683,1.004
0.915000208,-0.8655,-0.1913,0.4681,1.002
0.915450156,-0.8629,-0.1940,0.4678,1.000
0.916979791,-0.8604,-0.1952,0.4661,0.998
0.919388906,-0.8577,-0.1957,0.4651,0.995
0.921978645,-0.8543,-0.1974,0.4656,0.993
0.924766458,-0.8524,-0.1981,0.4659,0.991
0.926896562,-0.8482,-0.1981,0.4690,0.989
0.929248229,-0.8440,-0.1984,0.4712,0.987
0.931041301,-0.8416,-0.1981,0.4727,0.985
0.933178749,-0.8389,-0.1984,0.4759,0.985
0.935723229,-0.8365,-0.1986,0.4788,0.984
0.937823385,-0.8355,-0.1988,0.4822,0.985
0.941305624,-0.8343,-0.2003,0.4861,0.986
0.943624895,-0.8318,-0.2016,0.4888,0.986
0.945728801,-0.8299,-0.2020,0.4932,0.986
0.947315729,-0.8284,-0.2040,0.4974,0.988
0.949661458,-0.8281,-0.2050,0.5011,0.989
0.952851979,-0.8272,-0.2064,0.5064,0.992
0.954965729,-0.8242,-0.2082,0.5118,0.992
0.956821874,-0.8220,-0.2084,0.5167,0.993
0.96016776,-0.8233,-0.2091,0.5211,0.997
0.962922395,-0.8238,-0.2103,0.5257,1.000
0.963914218,-0.8223,-0.2125,0.5296,1.001
0.965915156,-0.8230,-0.2143,0.5343,1.004
0.968784635,-0.8255,-0.2140,0.5379,1.008
0.970755885,-0.8286,-0.2145,0.5418,1.013
0.973134322,-0.8296,-0.2155,0.5453,1.016
0.976240624,-0.8316,-0.2152,0.5477,1.019
0.978955416,-0.8365,-0.2160,0.5504,1.024
0.980196718,-0.8399,-0.2160,0.5531,1.029
0.983381458,-0.8423,-0.2152,0.5558,1.032
0.985085156,-0.8470,-0.2160,0.5568,1.036
0.987321197,-0.8494,-0.2138,0.5582,1.039
0.990194531,-0.8504,-0.2128,0.5585,1.039
0.992518385,-0.8526,-0.2133,0.5585,1.041
0.994672291,-0.8550,-0.2135,0.5587,1.043
0.99674776,-0.8572,-0.2145,0.5575,1.045
0.998582031,-0.8577,-0.2143,0.5563,1.045
1.001397551,-0.8567,-0.2135,0.5533,1.042
1.006500729,-0.8555,-0.2133,0.5499,1.039
1.007348645,-0.8543,-0.2140,0.5475,1.037
1.008642708,-0.8538,-0.2135,0.5441,1.035
1.014221458,-0.8521,-0.2118,0.5382,1.030
1.015153749,-0.8492,-0.2103,0.5323,1.024
1.015715624,-0.8465,-0.2108,0.5267,1.019
1.017989895,-0.8440,-0.2111,0.5199,1.014
1.020159791,-0.8401,-0.2111,0.5123,1.006
1.021891926,-0.8365,-0.2094,0.5055,1.000
1.025469739,-0.8372,-0.2084,0.5006,0.997
1.027817864,-0.8389,-0.2101,0.4940,0.996
1.029882864,-0.8389,-0.2099,0.4859,0.992
1.031653541,-0.8379,-0.2089,0.4803,0.988
1.033830572,-0.8362,-0.2103,0.4754,0.985
1.036779687,-0.8345,-0.2103,0.4722,0.982
1.039651041,-0.8336,-0.2079,0.4690,0.979
1.040841666,-0.8318,-0.2060,0.4644,0.975
1.043703489,-0.8299,-0.2028,0.4603,0.970
1.045810208,-0.8277,-0.1998,0.4568,0.966
1.047774062,-0.8264,-0.1996,0.4546,0.964
1.051021406,-0.8255,-0.1996,0.4544,0.963
1.053458541,-0.8235,-0.1988,0.4529,0.961
1.054698333,-0.8220,-0.1991,0.4515,0.959
1.057174895,-0.8201,-0.1981,0.4495,0.956
1.059860989,-0.8203,-0.1979,0.4495,0.956
1.061993697,-0.8213,-0.1974,0.4505,0.957
1.064118489,-0.8216,-0.1979,0.4502,0.958
1.066791041,-0.8216,-0.1981,0.4515,0.958
1.068798853,-0.8238,-0.1962,0.4546,0.961
1.072361926,-0.8260,-0.1949,0.4561,0.963
1.074429791,-0.8264,-0.1954,0.4576,0.965
1.076914426,-0.8281,-0.1966,0.4600,0.968
1.079144739,-0.8306,-0.1949,0.4634,0.971
1.080441718,-0.8331,-0.1940,0.4664,0.974
1.082693853,-0.8367,-0.1937,0.4690,0.979
1.085205572,-0.8399,-0.1942,0.4744,0.984
1.087435624,-0.8421,-0.1947,0.4788,0.988
1.090472708,-0.8436,-0.1940,0.4832,0.991
1.093309843,-0.8453,-0.1932,0.4901,0.996
1.098207708,-0.8489,-0.1922,0.4964,1.002
1.099123749,-0.8531,-0.1920,0.5013,1.008
1.099642812,-0.8560,-0.1905,0.5072,1.013
1.102320156,-0.8580,-0.1896,0.5128,1.017
1.106594791,-0.8594,-0.1896,0.5189,1.022
1.107793124,-0.8607,-0.1898,0.5252,1.026
1.108991353,-0.8624,-0.1891,0.5299,1.030
1.111792291,-0.8631,-0.1886,0.5350,1.033
1.113785156,-0.8648,-0.1898,0.5399,1.037
1.115833906,-0.8650,-0.1901,0.5441,1.039
1.118230833,-0.8641,-0.1891,0.5480,1.040
1.120354374,-0.8646,-0.1883,0.5511,1.042
1.122936926,-0.8636,-0.1888,0.5560,1.044
1.124822499,-0.8631,-0.1891,0.5599,1.046
1.128105833,-0.8633,-0.1903,0.5619,1.048
1.130038437,-0.8629,-0.1898,0.5626,1.047
1.131979062,-0.8607,-0.1888,0.5641,1.046
1.13516026,-0.8597,-0.1888,0.5668,1.047
1.137811926,-0.8585,-0.1893,0.5670,1.046
1.138834843,-0.8565,-0.1905,0.5663,1.044
1.141774218,-0.8553,-0.1913,0.5653,1.043
1.144174739,-0.8528,-0.1922,0.5636,1.040
1.145848124,-0.8506,-0.1922,0.5612,1.037
1.148413385,-0.8487,-0.1922,0.5587,1.034
1.150656145,-0.8460,-0.1935,0.5563,1.031
1.15299802,-0.8438,-0.1940,0.5507,1.026
1.15548677,-0.8416,-0.1922,0.5458,1.021
1.158373385,-0.8401,-0.1922,0.5441,1.019
1.160388749,-0.8401,-0.1935,0.5413,1.018
1.162538385,-0.8414,-0.1925,0.5377,1.017
1.164677291,-0.8426,-0.1913,0.5330,1.015
1.166577291,-0.8421,-0.1893,0.5294,1.013
1.17045276,-0.8416,-0.1881,0.5262,1.010
1.171726301,-0.8416,-0.1874,0.5223,1.008
1.173845728,-0.8406,-0.1876,0.5199,1.006
1.176621874,-0.8394,-0.1881,0.5174,1.004
1.178360781,-0.8399,-0.1874,0.5145,1.003
1.180885937,-0.8409,-0.1871,0.5130,1.003
1.184337031,-0.8419,-0.1861,0.5106,1.002
1.187367135,-0.8411,-0.1854,0.5074,1.000
1.18860427,-0.8401,-0.1837,0.5064,0.998
1.190226301,-0.8399,-0.1839,0.5052,0.997
1.193649687,-0.8389,-0.1849,0.5020,0.995
1.196036301,-0.8377,-0.1839,0.4984,0.992
1.197094583,-0.8367,-0.1847,0.4930,0.989
1.199620728,-0.8343,-0.1854,0.4908,0.986
