time,gFx,gFy,gFz,TgF
5.333735831,0.0276,-0.1348,1.0018,1.011
5.336072602,0.0269,-0.1336,1.0014,1.011
5.338161664,0.0259,-0.1341,1.0024,1.012
5.340415258,0.0254,-0.1336,1.0018,1.011
5.343186925,0.0256,-0.1351,1.0011,1.011
5.345683956,0.0239,-0.1358,1.0018,1.011
5.34797281,0.0227,-0.1351,1.0024,1.012
5.34977005,0.0237,-0.1344,1.0026,1.012
5.353058487,0.0225,-0.1346,1.0028,1.012
5.355238019,0.0203,-0.1353,1.0026,1.012
5.357581248,0.0200,-0.1358,1.0024,1.012
5.360816456,0.0210,-0.1348,1.0026,1.012
5.361557289,0.0205,-0.1336,1.0038,1.013
5.363966508,0.0200,-0.1356,1.0048,1.014
5.366241039,0.0203,-0.1361,1.0065,1.016
5.369858487,0.0190,-0.1358,1.0060,1.015
5.370941352,0.0186,-0.1358,1.0050,1.014
5.373492446,0.0205,-0.1353,1.0063,1.016
5.376659633,0.0215,-0.1356,1.0082,1.018
5.378795362,0.0212,-0.1356,1.0087,1.018
5.380642654,0.0215,-0.1351,1.0082,1.017
5.383695519,0.0222,-0.1353,1.0068,1.016
5.386413696,0.0227,-0.1353,1.0075,1.017
5.387319581,0.0230,-0.1356,1.0085,1.018
5.390220675,0.0222,-0.1368,1.0070,1.016
5.391936664,0.0217,-0.1368,1.0080,1.017
5.394628227,0.0217,-0.1365,1.0077,1.017
5.397528123,0.0222,-0.1375,1.0058,1.015
5.398911612,0.0232,-0.1368,1.0075,1.017
5.405544581,0.0232,-0.1358,1.0072,1.017
5.406504685,0.0244,-0.1361,1.0050,1.015
5.406950623,0.0244,-0.1361,1.0046,1.014
5.409591248,0.0230,-0.1351,1.0028,1.012
5.413291352,0.0234,-0.1368,1.0033,1.013
5.414339164,0.0232,-0.1383,1.0041,1.014
5.416437185,0.0227,-0.1370,1.0026,1.012
5.41940781,0.0225,-0.1373,1.0021,1.012
5.420434633,0.0225,-0.1373,1.0011,1.011
5.4223338,0.0217,-0.1356,1.0014,1.011
5.425708487,0.0205,-0.1358,1.0009,1.010
5.428196508,0.0208,-0.1370,0.9989,1.008
5.42994031,0.0210,-0.1383,0.9992,1.009
5.431643435,0.0212,-0.1387,0.9992,1.009
5.435188904,0.0212,-0.1385,0.9992,1.009
5.438944737,0.0210,-0.1387,0.9992,1.009
5.439976925,0.0203,-0.1385,0.9982,1.008
5.44200505,0.0198,-0.1375,0.9984,1.008
5.444104164,0.0198,-0.1378,0.9989,1.009
5.445994737,0.0205,-0.1387,1.0004,1.010
5.449174894,0.0203,-0.1390,1.0026,1.012
5.45123906,0.0183,-0.1405,1.0031,1.013
5.453966612,0.0188,-0.1409,1.0018,1.012
5.455281144,0.0203,-0.1402,1.0021,1.012
5.457919789,0.0203,-0.1395,1.0036,1.013
5.460464633,0.0208,-0.1392,1.0048,1.015
5.463293383,0.0210,-0.1405,1.0053,1.015
5.464769477,0.0205,-0.1409,1.0060,1.016
5.468013071,0.0200,-0.1397,1.0063,1.016
5.471557758,0.0208,-0.1387,1.0058,1.016
5.472623331,0.0220,-0.1387,1.0070,1.017
5.47422255,0.0215,-0.1395,1.0077,1.018
5.476807133,0.0210,-0.1402,1.0068,1.017
5.479498487,0.0210,-0.1390,1.0060,1.016
5.48116531,0.0217,-0.1385,1.0068,1.016
5.482821248,0.0220,-0.1378,1.0065,1.016
5.486526404,0.0208,-0.1387,1.0063,1.016
5.487836091,0.0208,-0.1407,1.0060,1.016
5.489973071,0.0217,-0.1402,1.0046,1.015
5.492048227,0.0215,-0.1400,1.0036,1.014
5.495191925,0.0205,-0.1400,1.0041,1.014
5.496927758,0.0205,-0.1397,1.0046,1.014
5.499095987,0.0203,-0.1402,1.0038,1.014
5.505099894,0.0198,-0.1409,1.0031,1.013
5.505883487,0.0190,-0.1397,1.0046,1.014
5.506293123,0.0181,-0.1392,1.0053,1.015
5.508941925,0.0181,-0.1383,1.0038,1.013
5.512221091,0.0173,-0.1387,1.0041,1.014
5.51381656,0.0173,-0.1409,1.0024,1.012
5.516576716,0.0168,-0.1400,1.0006,1.011
5.518354685,0.0159,-0.1387,1.0026,1.012
5.520572966,0.0171,-0.1392,1.0033,1.013
5.522916091,0.0181,-0.1392,1.0006,1.010
5.525044008,0.0181,-0.1392,0.9996,1.009
5.528284373,0.0178,-0.1392,1.0011,1.011
5.530969581,0.0178,-0.1387,1.0009,1.011
5.531970727,0.0178,-0.1392,1.0016,1.011
5.535326925,0.0176,-0.1392,1.0028,1.013
5.537713644,0.0188,-0.1390,1.0011,1.011
5.539222133,0.0200,-0.1390,0.9994,1.009
5.541672394,0.0200,-0.1392,1.0001,1.010
5.54487755,0.0212,-0.1380,1.0006,1.010
5.546413644,0.0232,-0.1370,1.0006,1.010
5.548937862,0.0254,-0.1373,1.0018,1.012
5.55186281,0.0254,-0.1370,1.0043,1.014
5.555381873,0.0256,-0.1368,1.0048,1.014
5.556344529,0.0266,-0.1365,1.0053,1.015
5.557850362,0.0266,-0.1358,1.0058,1.015
5.562687341,0.0273,-0.1368,1.0058,1.015
5.563680623,0.0276,-0.1380,1.0070,1.017
5.564631456,0.0264,-0.1378,1.0072,1.017
5.568136612,0.0259,-0.1370,1.0065,1.016
5.571585102,0.0271,-0.1368,1.0065,1.016
5.572580258,0.0266,-0.1373,1.0077,1.017
5.574762185,0.0254,-0.1368,1.0077,1.017
5.576689373,0.0244,-0.1368,1.0072,1.017
5.580027341,0.0232,-0.1370,1.0068,1.016
5.581621612,0.0225,-0.1361,1.0060,1.015
5.583491039,0.0227,-0.1353,1.0043,1.014
5.586708643,0.0225,-0.1348,1.0033,1.013
5.588387289,0.0215,-0.1353,1.0024,1.012
5.5904338,0.0210,-0.1363,1.0011,1.011
5.593927602,0.0210,-0.1365,1.0011,1.011
5.596612393,0.0212,-0.1356,1.0016,1.011
5.597876768,0.0205,-0.1348,1.0006,1.010
5.599913591,0.0200,-0.1356,0.9996,1.009
5.606539529,0.0203,-0.1361,0.9999,1.009
5.607488227,0.0198,-0.1353,0.9994,1.009
5.607952654,0.0200,-0.1353,0.9987,1.008
5.610203852,0.0212,-0.1356,1.0001,1.010
5.61366781,0.0208,-0.1358,1.0033,1.013
5.614667341,0.0217,-0.1370,1.0033,1.013
5.617344737,0.0227,-0.1375,1.0018,1.011
5.620256925,0.0230,-0.1373,1.0031,1.013
5.621503643,0.0239,-0.1375,1.0038,1.013
5.623999477,0.0247,-0.1368,1.0046,1.014
5.627019841,0.0237,-0.1358,1.0053,1.015
5.629580414,0.0237,-0.1361,1.0050,1.014
5.630488956,0.0239,-0.1368,1.0058,1.015
5.632577758,0.0251,-0.1380,1.0075,1.017
5.635622758,0.0261,-0.1375,1.0077,1.017
5.638440518,0.0254,-0.1346,1.0068,1.016
5.639933852,0.0256,-0.1329,1.0070,1.016
5.642136925,0.0259,-0.1346,1.0077,1.017
5.644328748,0.0271,-0.1353,1.0080,1.017
5.646989321,0.0271,-0.1346,1.0072,1.017
5.649673696,0.0251,-0.1351,1.0046,1.014
5.651409789,0.0244,-0.1353,1.0043,1.014
5.654337966,0.0239,-0.1344,1.0048,1.014
5.655997029,0.0234,-0.1339,1.0048,1.014
5.659054477,0.0222,-0.1346,1.0043,1.014
5.6613688,0.0212,-0.1356,1.0050,1.014
5.663499216,0.0212,-0.1348,1.0065,1.016
5.665734164,0.0200,-0.1336,1.0070,1.016
5.668179893,0.0176,-0.1331,1.0070,1.016
5.670320466,0.0181,-0.1326,1.0063,1.015
5.672397289,0.0176,-0.1339,1.0055,1.015
5.675598852,0.0166,-0.1348,1.0055,1.015
5.678019581,0.0173,-0.1356,1.0072,1.016
5.679707029,0.0161,-0.1358,1.0077,1.017
5.681481143,0.0156,-0.1346,1.0077,1.017
5.684144893,0.0164,-0.1344,1.0072,1.016
5.686474893,0.0171,-0.1356,1.0068,1.016
5.688940154,0.0181,-0.1361,1.0068,1.016
5.691733852,0.0181,-0.1361,1.0053,1.015
5.694519685,0.0181,-0.1383,1.0038,1.013
5.695581352,0.0190,-0.1392,1.0053,1.015
5.6980713,0.0210,-0.1387,1.0058,1.016
5.700040466,0.0212,-0.1385,1.0055,1.015
5.703498331,0.0217,-0.1375,1.0055,1.015
5.70513031,0.0232,-0.1373,1.0046,1.014
5.707071091,0.0244,-0.1375,1.0038,1.013
5.710101873,0.0249,-0.1385,1.0041,1.014
5.714129737,0.0254,-0.1392,1.0043,1.014
5.714931664,0.0266,-0.1375,1.0028,1.013
5.717063331,0.0266,-0.1370,1.0026,1.012
5.719797758,0.0251,-0.1380,1.0021,1.012
5.721570154,0.0239,-0.1387,1.0011,1.011
5.724261873,0.0225,-0.1385,1.0001,1.010
5.726001404,0.0208,-0.1370,0.9992,1.009
5.728245362,0.0210,-0.1356,0.9999,1.009
5.731152289,0.0203,-0.1356,0.9987,1.008
5.733060727,0.0186,-0.1356,0.9979,1.007
5.736563279,0.0181,-0.1365,0.9970,1.006
5.738076612,0.0171,-0.1365,0.9967,1.006
5.740081664,0.0164,-0.1361,0.9970,1.006
5.742234425,0.0156,-0.1368,0.9960,1.005
5.745439737,0.0146,-0.1363,0.9965,1.006
5.747022393,0.0154,-0.1370,0.9982,1.008
5.749975466,0.0164,-0.1370,0.9989,1.008
5.752038279,0.0168,-0.1375,0.9984,1.008
5.754591716,0.0181,-0.1383,0.9996,1.009
5.757090206,0.0193,-0.1375,1.0024,1.012
5.758817654,0.0210,-0.1363,1.0016,1.011
5.761092862,0.0227,-0.1370,1.0011,1.011
5.763414216,0.0237,-0.1378,1.0031,1.013
5.766058748,0.0232,-0.1390,1.0043,1.014
5.768614633,0.0239,-0.1400,1.0063,1.016
5.770650623,0.0249,-0.1409,1.0065,1.017
5.773138071,0.0249,-0.1402,1.0058,1.016
5.776247185,0.0264,-0.1387,1.0060,1.016
5.778903227,0.0271,-0.1395,1.0065,1.016
5.78107656,0.0269,-0.1395,1.0068,1.017
5.782085727,0.0261,-0.1385,1.0082,1.018
5.785031039,0.0266,-0.1383,1.0099,1.020
5.787487133,0.0273,-0.1392,1.0094,1.019
5.790703956,0.0266,-0.1397,1.0072,1.017
5.791376248,0.0256,-0.1400,1.0058,1.016
5.794344477,0.0242,-0.1400,1.0058,1.016
5.797050258,0.0242,-0.1397,1.0063,1.016
5.798554789,0.0247,-0.1402,1.0058,1.016
5.802060727,0.0242,-0.1395,1.0053,1.015
5.80766755,0.0222,-0.1385,1.0028,1.013
5.808599164,0.0210,-0.1397,1.0004,1.010
5.809189789,0.0210,-0.1405,0.9999,1.010
5.812025206,0.0208,-0.1400,0.9992,1.009
5.813224789,0.0188,-0.1392,0.9996,1.009
5.815313852,0.0176,-0.1390,0.9999,1.010
5.817621404,0.0173,-0.1390,1.0001,1.010
5.820804633,0.0168,-0.1378,1.0009,1.010
5.822106977,0.0164,-0.1370,0.9996,1.009
5.824376039,0.0159,-0.1385,0.9982,1.008
5.827151248,0.0166,-0.1383,0.9984,1.008
5.82865031,0.0164,-0.1387,1.0006,1.010
5.831386039,0.0159,-0.1395,1.0021,1.012
5.833541039,0.0168,-0.1373,1.0011,1.011
5.835969425,0.0164,-0.1365,1.0014,1.011
5.839075779,0.0156,-0.1373,1.0038,1.013
5.840282445,0.0164,-0.1370,1.0058,1.015
5.842566352,0.0156,-0.1363,1.0060,1.015
5.844954112,0.0154,-0.1373,1.0055,1.015
5.84717656,0.0176,-0.1387,1.0046,1.014
5.850637966,0.0186,-0.1383,1.0041,1.014
5.853199529,0.0188,-0.1368,1.0036,1.013
5.855020987,0.0203,-0.1363,1.0036,1.013
5.856803904,0.0205,-0.1361,1.0028,1.012
5.858919216,0.0210,-0.1365,1.0033,1.013
5.861497133,0.0217,-0.1358,1.0043,1.014
5.864087133,0.0220,-0.1346,1.0043,1.014
5.866712237,0.0227,-0.1336,1.0043,1.013
5.869189477,0.0234,-0.1339,1.0050,1.014
5.870973539,0.0244,-0.1339,1.0068,1.016
5.873278487,0.0247,-0.1324,1.0065,1.015
5.875476456,0.0259,-0.1329,1.0050,1.014
5.878037289,0.0266,-0.1334,1.0060,1.015
5.88010531,0.0251,-0.1331,1.0065,1.016
5.882652185,0.0259,-0.1322,1.0046,1.014
5.886247445,0.0269,-0.1324,1.0046,1.014
5.887327966,0.0273,-0.1336,1.0063,1.015
5.890116352,0.0261,-0.1331,1.0063,1.015
5.891727289,0.0261,-0.1326,1.0043,1.013
5.895254164,0.0291,-0.1324,1.0028,1.012
5.89746005,0.0281,-0.1312,1.0033,1.012
5.898988123,0.0264,-0.1309,1.0038,1.013
5.901546768,0.0281,-0.1309,1.0038,1.013
5.903997029,0.0288,-0.1322,1.0038,1.013
5.906610623,0.0273,-0.1344,1.0036,1.013
5.908154164,0.0273,-0.1348,1.0038,1.013
5.914822654,0.0273,-0.1346,1.0031,1.012
5.915701143,0.0254,-0.1351,1.0046,1.014
5.916131195,0.0237,-0.1361,1.0055,1.015
5.918308643,0.0232,-0.1363,1.0038,1.013
5.920045154,0.0232,-0.1358,1.0048,1.014
5.922544477,0.0217,-0.1353,1.0038,1.013
5.924725779,0.0208,-0.1351,1.0026,1.012
5.927379425,0.0205,-0.1356,1.0033,1.013
5.929357289,0.0200,-0.1370,1.0043,1.014
5.931737966,0.0193,-0.1373,1.0046,1.014
5.934175362,0.0181,-0.1368,1.0036,1.013
5.9367738,0.0159,-0.1368,1.0026,1.012
5.939116873,0.0164,-0.1373,1.0033,1.013
5.941135675,0.0173,-0.1361,1.0038,1.013
5.943621508,0.0173,-0.1353,1.0028,1.012
5.945719425,0.0183,-0.1363,1.0033,1.013
5.948516768,0.0173,-0.1361,1.0048,1.014
5.950169998,0.0168,-0.1361,1.0050,1.014
5.953088018,0.0181,-0.1356,1.0050,1.014
5.955364945,0.0193,-0.1348,1.0060,1.015
5.958453852,0.0203,-0.1351,1.0070,1.016
5.959896195,0.0212,-0.1344,1.0070,1.016
5.9620588,0.0217,-0.1348,1.0082,1.017
5.964532237,0.0225,-0.1346,1.0085,1.018
5.966484373,0.0222,-0.1339,1.0077,1.017
5.9705513,0.0212,-0.1346,1.0068,1.016
5.971477862,0.0222,-0.1344,1.0058,1.015
5.9737488,0.0242,-0.1346,1.0060,1.015
5.976641508,0.0239,-0.1353,1.0048,1.014
5.978827393,0.0230,-0.1351,1.0046,1.014
5.981024633,0.0227,-0.1356,1.0063,1.016
5.9838488,0.0230,-0.1361,1.0060,1.015
5.986529789,0.0227,-0.1368,1.0036,1.013
5.988406508,0.0230,-0.1368,1.0026,1.012
5.990167029,0.0237,-0.1368,1.0018,1.011
5.992328643,0.0237,-0.1370,1.0011,1.011
5.994857706,0.0227,-0.1373,1.0001,1.010
5.997869789,0.0222,-0.1375,0.9999,1.010
5.999283591,0.0232,-0.1378,0.9996,1.009
6.001872706,0.0247,-0.1368,0.9987,1.008
6.006322289,0.0242,-0.1358,0.9992,1.009
6.007199633,0.0232,-0.1378,1.0001,1.010
6.009569685,0.0234,-0.1397,0.9996,1.010
6.012283487,0.0215,-0.1387,0.9994,1.009
6.013962497,0.0198,-0.1385,1.0004,1.010
6.015910362,0.0205,-0.1385,1.0009,1.011
6.019102914,0.0212,-0.1387,1.0021,1.012
6.021528487,0.0215,-0.1387,1.0026,1.012
6.022944529,0.0205,-0.1380,1.0028,1.013
6.025599477,0.0200,-0.1390,1.0028,1.013
6.027918279,0.0198,-0.1395,1.0028,1.013
6.030007185,0.0193,-0.1395,1.0026,1.012
6.031987966,0.0188,-0.1390,1.0021,1.012
6.034698643,0.0200,-0.1385,1.0018,1.012
6.03706255,0.0220,-0.1390,1.0033,1.013
6.04015505,0.0222,-0.1378,1.0046,1.014
6.041333643,0.0220,-0.1368,1.0041,1.014
6.043619841,0.0212,-0.1385,1.0043,1.014
6.047269581,0.0205,-0.1397,1.0043,1.014
6.04920406,0.0212,-0.1392,1.0048,1.015
6.050733904,0.0210,-0.1380,1.0063,1.016
6.053139372,0.0205,-0.1373,1.0070,1.017
6.055432602,0.0215,-0.1383,1.0065,1.016
6.0578638,0.0225,-0.1387,1.0063,1.016
6.061528591,0.0217,-0.1383,1.0055,1.015
6.06329557,0.0205,-0.1383,1.0055,1.015
6.064808643,0.0198,-0.1380,1.0063,1.016
6.066862862,0.0200,-0.1375,1.0060,1.016
6.069523175,0.0208,-0.1375,1.0048,1.014
6.071660258,0.0212,-0.1378,1.0038,1.013
6.074933956,0.0220,-0.1370,1.0038,1.013
6.077552237,0.0225,-0.1373,1.0043,1.014
6.078937445,0.0210,-0.1370,1.0048,1.014
6.08107932,0.0190,-0.1375,1.0041,1.014
6.084280362,0.0195,-0.1380,1.0031,1.013
6.086691612,0.0208,-0.1375,1.0021,1.012
6.08820307,0.0217,-0.1375,1.0014,1.011
6.09039307,0.0220,-0.1368,1.0011,1.011
6.093687966,0.0220,-0.1356,1.0021,1.011
6.096137862,0.0222,-0.1353,1.0031,1.012
6.097693175,0.0217,-0.1363,1.0036,1.013
6.099764112,0.0225,-0.1365,1.0026,1.012
6.103273747,0.0232,-0.1361,1.0009,1.010
6.104342966,0.0230,-0.1363,1.0016,1.011
6.106728279,0.0232,-0.1363,1.0024,1.012
6.109186925,0.0234,-0.1351,1.0021,1.011
6.115097133,0.0242,-0.1353,1.0001,1.010
6.116026664,0.0247,-0.1375,1.0011,1.011
6.11647255,0.0244,-0.1375,1.0018,1.012
6.12059406,0.0251,-0.1365,1.0009,1.010
6.121735935,0.0247,-0.1363,1.0028,1.012
6.123564893,0.0232,-0.1356,1.0036,1.013
6.126063539,0.0232,-0.1361,1.0026,1.012
6.12819781,0.0237,-0.1363,1.0041,1.014
6.130163018,0.0239,-0.1368,1.0046,1.014
6.132369112,0.0234,-0.1356,1.0038,1.013
6.135305987,0.0230,-0.1348,1.0043,1.014
6.137773018,0.0227,-0.1353,1.0055,1.015
6.140253539,0.0222,-0.1356,1.0055,1.015
6.142450831,0.0227,-0.1363,1.0041,1.014
6.144425779,0.0217,-0.1363,1.0031,1.013
6.146447654,0.0210,-0.1358,1.0038,1.013
6.14885057,0.0215,-0.1361,1.0048,1.014
6.151878018,0.0205,-0.1358,1.0058,1.015
6.15376182,0.0208,-0.1351,1.0053,1.015
6.1558063,0.0208,-0.1341,1.0053,1.014
6.159436872,0.0188,-0.1346,1.0055,1.015
6.162548852,0.0176,-0.1358,1.0053,1.015
6.163628018,0.0176,-0.1356,1.0043,1.014
6.166247602,0.0164,-0.1341,1.0041,1.013
6.167632497,0.0161,-0.1339,1.0033,1.012
6.169979841,0.0166,-0.1348,1.0026,1.012
6.172346925,0.0166,-0.1346,1.0026,1.012
6.174777029,0.0173,-0.1334,1.0036,1.013
6.179044945,0.0181,-0.1331,1.0028,1.012
6.180035831,0.0193,-0.1341,1.0001,1.009
6.18167531,0.0208,-0.1344,1.0001,1.009
6.183881195,0.0212,-0.1348,1.0001,1.009
6.186354997,0.0205,-0.1373,1.0004,1.010
6.188530414,0.0225,-0.1380,1.0021,1.012
6.191900154,0.0247,-0.1361,1.0033,1.013
6.193807445,0.0239,-0.1363,1.0026,1.012
6.195934529,0.0239,-0.1375,1.0018,1.012
6.198415987,0.0242,-0.1375,1.0031,1.013
6.200863331,0.0244,-0.1373,1.0038,1.013
6.203147966,0.0261,-0.1365,1.0043,1.014
6.205640883,0.0259,-0.1368,1.0048,1.014
6.207175831,0.0259,-0.1380,1.0063,1.016
6.21063281,0.0261,-0.1375,1.0068,1.016
6.216305987,0.0251,-0.1365,1.0070,1.017
6.217375466,0.0261,-0.1363,1.0070,1.017
6.217890466,0.0259,-0.1361,1.0068,1.016
6.221209008,0.0242,-0.1368,1.0063,1.016
6.222267341,0.0222,-0.1368,1.0053,1.015
6.223880883,0.0222,-0.1363,1.0041,1.014
6.226382185,0.0227,-0.1351,1.0046,1.014
6.229050831,0.0215,-0.1339,1.0043,1.013
6.23112281,0.0188,-0.1339,1.0028,1.012
6.233118122,0.0178,-0.1346,1.0021,1.011
6.236651039,0.0176,-0.1341,1.0016,1.011
6.237750831,0.0164,-0.1334,1.0014,1.010
6.240025154,0.0166,-0.1336,1.0009,1.010
6.24344031,0.0176,-0.1344,1.0018,1.011
6.24518656,0.0164,-0.1334,1.0014,1.010
6.247375674,0.0149,-0.1326,0.9994,1.008
6.249314945,0.0164,-0.1339,0.9987,1.008
6.252534164,0.0178,-0.1336,0.9992,1.008
6.254214945,0.0178,-0.1336,1.0016,1.011
6.256264841,0.0173,-0.1346,1.0024,1.012
6.258804789,0.0171,-0.1344,1.0026,1.012
6.261233227,0.0171,-0.1348,1.0055,1.015
6.264295987,0.0171,-0.1353,1.0060,1.015
6.265581664,0.0183,-0.1351,1.0068,1.016
6.268801872,0.0195,-0.1358,1.0087,1.018
6.270412445,0.0208,-0.1363,1.0092,1.019
6.272783174,0.0242,-0.1358,1.0109,1.020
6.276120154,0.0254,-0.1353,1.0124,1.022
6.27872406,0.0251,-0.1368,1.0133,1.023
6.280404945,0.0261,-0.1385,1.0151,1.025
6.28193031,0.0273,-0.1370,1.0141,1.024
6.28538406,0.0271,-0.1368,1.0121,1.022
6.28792781,0.0266,-0.1387,1.0114,1.021
6.289786716,0.0276,-0.1387,1.0107,1.021
6.291500154,0.0281,-0.1390,1.0107,1.021
6.294159164,0.0278,-0.1383,1.0087,1.019
6.296265674,0.0296,-0.1368,1.0070,1.017
6.298894945,0.0303,-0.1375,1.0075,1.017
6.301638904,0.0298,-0.1378,1.0070,1.017
6.303333487,0.0308,-0.1361,1.0043,1.014
6.30561307,0.0308,-0.1358,1.0021,1.012
6.308352862,0.0283,-0.1375,1.0011,1.011
6.314191872,0.0273,-0.1370,0.9984,1.008
6.315122185,0.0276,-0.1375,0.9970,1.007
6.315571352,0.0261,-0.1368,0.9955,1.005
6.318219633,0.0251,-0.1358,0.9926,1.002
6.321167341,0.0244,-0.1368,0.9918,1.002
6.322078539,0.0222,-0.1361,0.9923,1.002
6.325041195,0.0212,-0.1356,0.9938,1.003
6.327650831,0.0205,-0.1358,0.9935,1.003
6.329397185,0.0190,-0.1346,0.9923,1.002
6.331853956,0.0161,-0.1341,0.9935,1.003
6.333687706,0.0137,-0.1356,0.9938,1.003
6.336318435,0.0134,-0.1358,0.9957,1.005
6.338176143,0.0132,-0.1346,0.9977,1.007
6.340951299,0.0127,-0.1358,0.9977,1.007
6.344050727,0.0115,-0.1378,0.9979,1.007
6.345700049,0.0110,-0.1383,0.9984,1.008
6.347214268,0.0125,-0.1375,0.9999,1.009
6.350222185,0.0134,-0.1375,1.0021,1.012
6.353640987,0.0144,-0.1395,1.0041,1.014
6.354645831,0.0144,-0.1395,1.0055,1.015
6.35701057,0.0139,-0.1383,1.0075,1.017
6.359596143,0.0156,-0.1380,1.0082,1.018
6.361831508,0.0181,-0.1375,1.0082,1.018
6.363795049,0.0181,-0.1390,1.0097,1.019
6.365959216,0.0190,-0.1387,1.0114,1.021
6.368590779,0.0217,-0.1383,1.0112,1.021
6.370950727,0.0230,-0.1387,1.0102,1.020
6.374131299,0.0225,-0.1392,1.0112,1.021
6.375443487,0.0225,-0.1392,1.0109,1.021
6.378608799,0.0239,-0.1383,1.0104,1.020
6.380125049,0.0254,-0.1380,1.0104,1.020
6.382351768,0.0264,-0.1380,1.0097,1.019
6.386377966,0.0269,-0.1380,1.0077,1.017
6.387306508,0.0254,-0.1378,1.0068,1.016
6.389899685,0.0244,-0.1378,1.0065,1.016
6.392021456,0.0239,-0.1370,1.0053,1.015
6.395186664,0.0227,-0.1361,1.0033,1.013
6.397170779,0.0215,-0.1363,1.0024,1.012
6.399155987,0.0208,-0.1356,1.0006,1.010
6.402645674,0.0198,-0.1353,0.9989,1.008
6.40357906,0.0193,-0.1365,0.9984,1.008
6.406109737,0.0193,-0.1368,0.9989,1.008
6.407972497,0.0200,-0.1361,0.9982,1.008
6.415268747,0.0190,-0.1370,0.9967,1.006
6.416238904,0.0176,-0.1368,0.9972,1.007
6.416748435,0.0171,-0.1358,0.9965,1.006
6.41879307,0.0173,-0.1365,0.9960,1.005
6.421452497,0.0168,-0.1370,0.9965,1.006
6.422482862,0.0171,-0.1361,0.9982,1.008
6.425051352,0.0188,-0.1363,0.9992,1.009
6.427975779,0.0198,-0.1356,0.9999,1.009
6.429725206,0.0208,-0.1363,1.0018,1.011
6.431574477,0.0205,-0.1358,1.0033,1.013
6.434972393,0.0200,-0.1346,1.0028,1.012
6.436848383,0.0225,-0.1365,1.0036,1.013
6.438837602,0.0232,-0.1370,1.0063,1.016
6.441148487,0.0230,-0.1375,1.0063,1.016
6.443179581,0.0234,-0.1368,1.0043,1.014
6.445660935,0.0249,-0.1368,1.0050,1.015
6.447998226,0.0271,-0.1375,1.0075,1.017
6.451298539,0.0269,-0.1363,1.0077,1.017
6.454191716,0.0259,-0.1365,1.0068,1.016
6.455292289,0.0259,-0.1378,1.0065,1.016
6.457977549,0.0266,-0.1368,1.0075,1.017
6.461134633,0.0271,-0.1361,1.0090,1.018
6.462120518,0.0259,-0.1356,1.0082,1.018
6.46432531,0.0244,-0.1351,1.0082,1.018
6.468001247,0.0234,-0.1348,1.0080,1.017
6.470674945,0.0232,-0.1351,1.0070,1.016
6.471623956,0.0237,-0.1348,1.0063,1.016
6.474344737,0.0234,-0.1351,1.0058,1.015
6.476416612,0.0227,-0.1368,1.0053,1.015
6.479089737,0.0220,-0.1373,1.0043,1.014
6.480751404,0.0210,-0.1365,1.0043,1.014
6.484024372,0.0217,-0.1370,1.0046,1.014
6.486604789,0.0210,-0.1363,1.0036,1.013
6.48763557,0.0205,-0.1351,1.0041,1.013
6.49050781,0.0205,-0.1344,1.0041,1.013
6.493029685,0.0195,-0.1351,1.0036,1.013
6.497018279,0.0190,-0.1353,1.0028,1.012
6.498026768,0.0183,-0.1339,1.0024,1.011
6.499196143,0.0186,-0.1341,1.0028,1.012
6.504565935,0.0193,-0.1356,1.0033,1.013
6.505908487,0.0195,-0.1368,1.0036,1.013
6.50633406,0.0203,-0.1363,1.0036,1.013
6.508997133,0.0210,-0.1358,1.0021,1.011
6.517333487,0.0212,-0.1370,1.0009,1.010
6.519505935,0.0225,-0.1375,1.0018,1.011
6.519941143,0.0237,-0.1380,1.0021,1.012
6.520310466,0.0242,-0.1370,1.0026,1.012
6.520657601,0.0242,-0.1358,1.0033,1.013
6.522583904,0.0249,-0.1363,1.0033,1.013
6.524773643,0.0256,-0.1363,1.0038,1.013
6.529547758,0.0254,-0.1370,1.0050,1.015
6.530857029,0.0256,-0.1380,1.0053,1.015
6.532133643,0.0259,-0.1380,1.0048,1.015
6.534322914,0.0266,-0.1385,1.0046,1.014
6.538228122,0.0266,-0.1378,1.0060,1.016
6.539028174,0.0261,-0.1373,1.0072,1.017
6.542251664,0.0256,-0.1378,1.0072,1.017
6.543534789,0.0254,-0.1378,1.0070,1.017
6.545945101,0.0244,-0.1378,1.0060,1.016
6.548186299,0.0242,-0.1363,1.0075,1.017
6.551688435,0.0244,-0.1353,1.0068,1.016
6.55380156,0.0232,-0.1351,1.0063,1.016
6.555136924,0.0212,-0.1336,1.0070,1.016
6.557638226,0.0210,-0.1326,1.0058,1.015
6.561403695,0.0205,-0.1329,1.0043,1.013
6.562206768,0.0186,-0.1331,1.0043,1.013
6.565008539,0.0176,-0.1331,1.0033,1.012
6.566956195,0.0173,-0.1336,1.0016,1.011
6.569597445,0.0168,-0.1331,1.0009,1.010
6.571531039,0.0161,-0.1314,1.0018,1.011
6.574358695,0.0149,-0.1314,1.0024,1.011
6.578204789,0.0168,-0.1322,1.0016,1.010
6.579137081,0.0178,-0.1329,1.0021,1.011
6.581157914,0.0181,-0.1326,1.0014,1.010
6.583124789,0.0188,-0.1312,1.0006,1.009
6.586006143,0.0161,-0.1322,1.0006,1.009
