time,gFx,gFy,gFz,TgF
5.094235936,0.0359,-0.1424,1.0036,1.014
5.096225623,0.0362,-0.1434,1.0038,1.015
5.099061873,0.0337,-0.1434,1.0036,1.014
5.102269061,0.0323,-0.1422,1.0033,1.014
5.103606457,0.0323,-0.1434,1.0016,1.012
5.1056788,0.0308,-0.1444,1.0004,1.011
5.10815005,0.0293,-0.1437,1.0004,1.011
5.110456352,0.0288,-0.1444,0.9996,1.010
5.112636821,0.0273,-0.1444,0.9989,1.010
5.114917029,0.0266,-0.1444,0.9979,1.009
5.117554686,0.0266,-0.1456,0.9992,1.010
5.120015779,0.0256,-0.1466,1.0028,1.014
5.122137707,0.0254,-0.1468,1.0033,1.014
5.124774529,0.0247,-0.1473,1.0038,1.015
5.127040519,0.0234,-0.1463,1.0058,1.017
5.128945779,0.0232,-0.1473,1.0068,1.018
5.131268019,0.0227,-0.1493,1.0068,1.018
5.133960936,0.0225,-0.1483,1.0087,1.020
5.135955519,0.0234,-0.1478,1.0124,1.023
5.13809104,0.0242,-0.1478,1.0116,1.023
5.140749842,0.0237,-0.1476,1.0097,1.021
5.1431463,0.0237,-0.1481,1.0099,1.021
5.145265831,0.0247,-0.1473,1.0104,1.021
5.147583331,0.0261,-0.1468,1.0107,1.022
5.150718175,0.0259,-0.1468,1.0107,1.022
5.152334686,0.0259,-0.1454,1.0109,1.022
5.154734998,0.0271,-0.1441,1.0094,1.020
5.156860259,0.0278,-0.1449,1.0080,1.019
5.159737134,0.0303,-0.1454,1.0077,1.019
5.161751561,0.0315,-0.1446,1.0077,1.019
5.164022029,0.0313,-0.1429,1.0053,1.016
5.166415779,0.0320,-0.1409,1.0033,1.014
5.168870675,0.0330,-0.1405,1.0043,1.015
5.170962706,0.0342,-0.1409,1.0041,1.014
5.173200415,0.0349,-0.1400,1.0011,1.011
5.177076665,0.0349,-0.1390,1.0001,1.010
5.177989269,0.0337,-0.1400,0.9992,1.009
5.180665675,0.0345,-0.1395,0.9970,1.007
5.183073644,0.0349,-0.1383,0.9955,1.006
5.185129113,0.0349,-0.1387,0.9950,1.005
5.18737005,0.0352,-0.1395,0.9950,1.005
5.189749581,0.0327,-0.1390,0.9945,1.005
5.192223696,0.0313,-0.1383,0.9935,1.004
5.194388956,0.0306,-0.1380,0.9940,1.004
5.19683005,0.0291,-0.1383,0.9935,1.004
5.19997729,0.0288,-0.1392,0.9938,1.004
5.201905884,0.0293,-0.1395,0.9950,1.005
5.204046873,0.0296,-0.1395,0.9960,1.006
5.206096092,0.0301,-0.1402,0.9974,1.008
5.209488175,0.0303,-0.1405,0.9977,1.008
5.210965988,0.0303,-0.1419,0.9974,1.008
5.21309979,0.0308,-0.1437,1.0011,1.012
5.215280571,0.0315,-0.1439,1.0048,1.016
5.217914738,0.0315,-0.1427,1.0058,1.016
5.220309529,0.0310,-0.1429,1.0063,1.017
5.222345988,0.0313,-0.1441,1.0070,1.018
5.225900519,0.0320,-0.1434,1.0092,1.020
5.227359529,0.0335,-0.1417,1.0109,1.021
5.229635311,0.0345,-0.1424,1.0112,1.022
5.231592967,0.0345,-0.1437,1.0116,1.022
5.234355675,0.0337,-0.1446,1.0129,1.024
5.236469373,0.0335,-0.1454,1.0131,1.024
5.238911456,0.0335,-0.1456,1.0133,1.024
5.242036925,0.0323,-0.1461,1.0131,1.024
5.243507967,0.0315,-0.1463,1.0116,1.023
5.245854061,0.0318,-0.1449,1.0104,1.021
5.248121092,0.0318,-0.1451,1.0090,1.020
5.251084634,0.0318,-0.1456,1.0087,1.020
5.253297394,0.0320,-0.1454,1.0085,1.019
5.255173852,0.0301,-0.1449,1.0053,1.016
5.258140519,0.0278,-0.1434,1.0026,1.013
5.260637759,0.0273,-0.1434,1.0031,1.014
5.262864061,0.0264,-0.1439,1.0036,1.014
5.264553331,0.0256,-0.1427,1.0014,1.012
5.268410206,0.0261,-0.1409,0.9984,1.009
5.270247081,0.0254,-0.1409,0.9972,1.007
5.271676144,0.0247,-0.1419,0.9979,1.008
5.275211717,0.0234,-0.1419,0.9992,1.009
5.277464373,0.0220,-0.1397,0.9982,1.008
5.27911729,0.0227,-0.1392,0.9965,1.006
5.281228852,0.0234,-0.1397,0.9977,1.008
5.283555363,0.0239,-0.1390,0.9977,1.008
5.288247081,0.0239,-0.1383,0.9967,1.007
5.289119998,0.0225,-0.1378,0.9965,1.006
5.291138696,0.0230,-0.1383,0.9962,1.006
5.296047967,0.0242,-0.1383,0.9979,1.008
5.297116925,0.0244,-0.1368,0.9996,1.009
5.297708331,0.0254,-0.1356,0.9987,1.008
5.300415884,0.0281,-0.1358,0.9992,1.009
5.302572811,0.0293,-0.1373,0.9999,1.010
5.304927811,0.0298,-0.1380,1.0011,1.011
5.306619686,0.0308,-0.1387,1.0024,1.012
5.310838279,0.0308,-0.1385,1.0036,1.014
5.311699321,0.0318,-0.1380,1.0050,1.015
5.313745519,0.0340,-0.1385,1.0048,1.015
5.316898956,0.0349,-0.1405,1.0048,1.015
5.31841755,0.0347,-0.1427,1.0055,1.016
5.320873071,0.0347,-0.1439,1.0048,1.016
5.32296604,0.0354,-0.1441,1.0043,1.015
5.326268436,0.0367,-0.1439,1.0055,1.016
5.3281813,0.0367,-0.1456,1.0068,1.018
5.330813175,0.0362,-0.1461,1.0080,1.019
5.333130467,0.0369,-0.1456,1.0087,1.020
5.335595206,0.0371,-0.1466,1.0075,1.019
5.337641613,0.0364,-0.1461,1.0080,1.019
5.339698592,0.0354,-0.1468,1.0090,1.020
5.342624165,0.0349,-0.1495,1.0072,1.019
5.344378592,0.0335,-0.1485,1.0072,1.019
5.346348123,0.0308,-0.1466,1.0094,1.020
5.349151404,0.0301,-0.1466,1.0092,1.020
5.35147104,0.0286,-0.1471,1.0070,1.018
5.353357967,0.0276,-0.1485,1.0070,1.018
5.355791092,0.0266,-0.1481,1.0077,1.019
5.359104894,0.0247,-0.1473,1.0072,1.018
5.361565571,0.0244,-0.1481,1.0055,1.017
5.362920311,0.0239,-0.1466,1.0043,1.015
5.365647758,0.0222,-0.1459,1.0043,1.015
5.367580206,0.0200,-0.1481,1.0043,1.015
5.370697186,0.0188,-0.1478,1.0041,1.015
5.37200854,0.0186,-0.1463,1.0033,1.014
5.374887133,0.0181,-0.1463,1.0014,1.012
5.380240311,0.0166,-0.1461,1.0006,1.011
5.38119729,0.0149,-0.1459,1.0011,1.012
5.381771613,0.0156,-0.1456,1.0014,1.012
5.384323592,0.0166,-0.1468,1.0001,1.011
5.3871063,0.0173,-0.1468,0.9982,1.009
5.388532602,0.0181,-0.1461,0.9982,1.009
5.391342602,0.0188,-0.1451,0.9984,1.009
5.393740415,0.0195,-0.1461,0.9974,1.008
5.395424425,0.0198,-0.1468,0.9979,1.009
5.39915979,0.0220,-0.1449,0.9992,1.010
5.401602602,0.0249,-0.1441,0.9996,1.010
5.403289529,0.0256,-0.1444,1.0014,1.012
5.404823436,0.0264,-0.1434,1.0028,1.013
5.407061092,0.0298,-0.1429,1.0046,1.015
5.410298383,0.0325,-0.1424,1.0055,1.016
5.412945883,0.0323,-0.1419,1.0060,1.016
5.414271352,0.0335,-0.1407,1.0058,1.016
5.416809113,0.0364,-0.1397,1.0048,1.015
5.419351404,0.0362,-0.1402,1.0053,1.016
5.421503488,0.0362,-0.1400,1.0065,1.017
5.423438592,0.0384,-0.1390,1.0072,1.018
5.427187967,0.0389,-0.1380,1.0058,1.016
5.428274113,0.0391,-0.1383,1.0048,1.015
5.430756456,0.0401,-0.1383,1.0050,1.015
5.432743227,0.0411,-0.1375,1.0048,1.015
5.435174165,0.0420,-0.1375,1.0048,1.015
5.437751665,0.0423,-0.1385,1.0058,1.016
5.439874061,0.0408,-0.1380,1.0043,1.015
5.443765883,0.0389,-0.1368,1.0024,1.012
5.444696248,0.0371,-0.1375,1.0021,1.012
5.446870675,0.0374,-0.1385,1.0024,1.013
5.450874842,0.0374,-0.1390,1.0024,1.013
5.451553644,0.0349,-0.1395,1.0006,1.011
5.454476717,0.0340,-0.1409,1.0006,1.011
5.456859008,0.0330,-0.1412,1.0004,1.011
5.461241769,0.0327,-0.1407,1.0004,1.011
5.46253229,0.0325,-0.1417,1.0021,1.013
5.463418383,0.0315,-0.1424,1.0026,1.013
5.466027342,0.0308,-0.1431,1.0018,1.012
5.46782755,0.0293,-0.1446,1.0011,1.012
5.470532394,0.0278,-0.1444,1.0014,1.012
5.472495415,0.0271,-0.1444,1.0028,1.014
5.475377915,0.0264,-0.1446,1.0046,1.015
5.478336248,0.0256,-0.1429,1.0041,1.015
5.479869373,0.0256,-0.1431,1.0053,1.016
5.482001092,0.0247,-0.1437,1.0077,1.018
5.488363175,0.0237,-0.1444,1.0072,1.018
5.489272602,0.0234,-0.1454,1.0075,1.018
5.489801873,0.0227,-0.1441,1.0082,1.019
5.491978956,0.0220,-0.1422,1.0082,1.018
5.496494842,0.0217,-0.1419,1.0085,1.019
5.49760354,0.0215,-0.1437,1.0085,1.019
5.49883979,0.0215,-0.1434,1.0090,1.019
5.502537238,0.0212,-0.1424,1.0077,1.018
5.503595675,0.0210,-0.1409,1.0063,1.016
5.505467602,0.0220,-0.1405,1.0065,1.017
5.508491665,0.0205,-0.1409,1.0065,1.017
5.511376717,0.0200,-0.1412,1.0063,1.016
5.512330988,0.0212,-0.1417,1.0050,1.015
5.514795883,0.0217,-0.1412,1.0026,1.013
5.517873644,0.0222,-0.1414,1.0009,1.011
5.520915258,0.0225,-0.1405,1.0004,1.010
5.522001456,0.0225,-0.1397,1.0006,1.011
5.524281508,0.0242,-0.1412,0.9994,1.010
5.526333488,0.0247,-0.1407,0.9987,1.009
5.530066196,0.0230,-0.1407,0.9994,1.010
5.530804061,0.0217,-0.1409,0.9994,1.010
5.534195154,0.0225,-0.1407,0.9999,1.010
5.537244165,0.0239,-0.1414,0.9994,1.010
5.538431821,0.0237,-0.1412,0.9999,1.010
5.540366821,0.0242,-0.1409,1.0001,1.010
5.543776665,0.0242,-0.1414,1.0001,1.010
5.544949946,0.0237,-0.1409,1.0018,1.012
5.54766005,0.0254,-0.1414,1.0021,1.012
5.550969269,0.0259,-0.1427,1.0016,1.012
5.552683383,0.0266,-0.1434,1.0028,1.013
5.554419581,0.0278,-0.1439,1.0041,1.015
5.55694479,0.0269,-0.1454,1.0060,1.017
5.561125936,0.0273,-0.1461,1.0060,1.017
5.562235363,0.0288,-0.1463,1.0048,1.016
5.564084061,0.0301,-0.1471,1.0063,1.017
5.566253123,0.0310,-0.1471,1.0087,1.020
5.568740206,0.0308,-0.1473,1.0097,1.021
5.570593592,0.0298,-0.1478,1.0092,1.020
5.572953956,0.0283,-0.1473,1.0092,1.020
5.575577342,0.0273,-0.1461,1.0107,1.022
5.579881352,0.0273,-0.1459,1.0119,1.023
5.580804321,0.0264,-0.1463,1.0119,1.023
5.582665571,0.0254,-0.1463,1.0119,1.023
5.588275206,0.0256,-0.1454,1.0116,1.022
5.589300519,0.0266,-0.1454,1.0099,1.021
5.589990779,0.0278,-0.1439,1.0063,1.017
5.592453956,0.0264,-0.1437,1.0043,1.015
5.594774321,0.0254,-0.1441,1.0046,1.015
5.596227342,0.0261,-0.1431,1.0036,1.014
5.598689373,0.0256,-0.1424,1.0016,1.012
5.60232531,0.0256,-0.1417,1.0006,1.011
5.603418175,0.0261,-0.1405,0.9992,1.009
5.60632479,0.0271,-0.1387,0.9982,1.008
5.608416873,0.0281,-0.1397,0.9977,1.008
5.610819425,0.0288,-0.1417,0.9974,1.008
5.612500883,0.0288,-0.1412,0.9972,1.008
5.614755467,0.0293,-0.1397,0.9967,1.007
5.617475675,0.0301,-0.1402,0.9960,1.006
5.619817654,0.0303,-0.1414,0.9967,1.007
5.622430935,0.0291,-0.1412,0.9972,1.008
5.624247758,0.0298,-0.1414,0.9967,1.007
5.626799217,0.0320,-0.1431,0.9972,1.008
5.629099269,0.0327,-0.1441,0.9987,1.010
5.632084269,0.0327,-0.1441,1.0006,1.011
5.634652185,0.0327,-0.1444,1.0021,1.013
5.63610005,0.0325,-0.1454,1.0011,1.012
5.63840479,0.0332,-0.1463,1.0001,1.011
5.640584477,0.0349,-0.1473,1.0014,1.013
5.643347863,0.0354,-0.1473,1.0028,1.014
5.645401196,0.0354,-0.1463,1.0033,1.015
5.647563852,0.0352,-0.1463,1.0046,1.016
5.650124685,0.0364,-0.1473,1.0053,1.017
5.652162185,0.0369,-0.1473,1.0053,1.017
5.65569005,0.0342,-0.1466,1.0055,1.017
5.657810363,0.0335,-0.1463,1.0048,1.016
5.660212654,0.0347,-0.1451,1.0055,1.017
5.661815519,0.0345,-0.1439,1.0068,1.018
5.664006092,0.0325,-0.1446,1.0070,1.018
5.666711248,0.0325,-0.1446,1.0055,1.016
5.669009269,0.0330,-0.1439,1.0041,1.015
5.671449581,0.0313,-0.1429,1.0048,1.015
5.673983904,0.0313,-0.1414,1.0048,1.015
5.676102863,0.0330,-0.1412,1.0033,1.014
5.678169581,0.0342,-0.1427,1.0028,1.014
5.680317394,0.0342,-0.1437,1.0028,1.014
5.68370604,0.0337,-0.1417,1.0031,1.014
5.688980206,0.0340,-0.1405,1.0028,1.013
5.690050206,0.0342,-0.1402,1.0021,1.012
5.690578696,0.0342,-0.1402,1.0021,1.012
5.692341821,0.0342,-0.1407,1.0028,1.013
5.696933644,0.0347,-0.1405,1.0033,1.014
5.69815281,0.0357,-0.1407,1.0031,1.014
5.69993755,0.0367,-0.1402,1.0041,1.014
5.702569373,0.0374,-0.1400,1.0065,1.017
5.704645727,0.0379,-0.1427,1.0072,1.018
5.706354008,0.0376,-0.1434,1.0077,1.019
5.708687394,0.0369,-0.1429,1.0085,1.019
5.711018019,0.0347,-0.1434,1.0077,1.018
5.713198488,0.0323,-0.1437,1.0082,1.019
5.715327602,0.0310,-0.1449,1.0082,1.019
5.717979529,0.0291,-0.1439,1.0070,1.018
5.720374269,0.0298,-0.1439,1.0075,1.018
5.722457081,0.0298,-0.1439,1.0082,1.019
5.724586717,0.0261,-0.1439,1.0070,1.018
5.727319998,0.0239,-0.1451,1.0075,1.018
5.729761717,0.0237,-0.1451,1.0075,1.018
5.731527133,0.0244,-0.1451,1.0055,1.016
5.735045415,0.0251,-0.1454,1.0050,1.016
5.736563852,0.0264,-0.1444,1.0053,1.016
5.739490154,0.0269,-0.1441,1.0043,1.015
5.74218005,0.0266,-0.1444,1.0021,1.013
5.74441156,0.0278,-0.1446,1.0014,1.012
5.745912863,0.0293,-0.1456,1.0021,1.013
5.748003227,0.0296,-0.1446,1.0009,1.012
5.750445988,0.0298,-0.1424,0.9999,1.010
5.753477029,0.0303,-0.1427,1.0009,1.011
5.755131456,0.0308,-0.1424,0.9999,1.010
5.758104685,0.0318,-0.1419,0.9996,1.010
5.760641456,0.0335,-0.1429,0.9987,1.009
5.762424842,0.0347,-0.1424,0.9967,1.007
5.7645113,0.0345,-0.1417,0.9965,1.007
5.767225727,0.0337,-0.1429,0.9962,1.007
5.769698123,0.0349,-0.1434,0.9960,1.007
5.771500519,0.0352,-0.1429,0.9967,1.008
5.774399217,0.0349,-0.1427,0.9967,1.007
5.776567602,0.0347,-0.1419,0.9972,1.008
5.778627758,0.0330,-0.1417,0.9996,1.010
5.781105206,0.0320,-0.1402,1.0014,1.012
5.783948852,0.0315,-0.1405,1.0024,1.013
5.788336665,0.0303,-0.1417,1.0046,1.015
5.789218904,0.0283,-0.1417,1.0041,1.014
5.790073904,0.0266,-0.1431,1.0026,1.013
5.796190623,0.0259,-0.1429,1.0041,1.015
5.797223904,0.0254,-0.1429,1.0048,1.015
5.797884373,0.0251,-0.1434,1.0053,1.016
5.800004008,0.0251,-0.1427,1.0065,1.017
5.802250779,0.0247,-0.1422,1.0068,1.017
5.80468656,0.0242,-0.1427,1.0055,1.016
5.806446352,0.0232,-0.1441,1.0053,1.016
5.808911821,0.0222,-0.1446,1.0065,1.017
5.811554737,0.0232,-0.1437,1.0055,1.016
5.813486248,0.0247,-0.1427,1.0031,1.013
5.815681925,0.0249,-0.1414,1.0026,1.013
5.818837706,0.0249,-0.1407,1.0018,1.012
5.821624008,0.0237,-0.1424,1.0024,1.013
5.823848852,0.0242,-0.1429,1.0028,1.013
5.826207133,0.0261,-0.1429,1.0024,1.013
5.827432654,0.0276,-0.1444,1.0028,1.014
5.830283279,0.0281,-0.1451,1.0026,1.013
5.83194531,0.0276,-0.1439,1.0028,1.013
5.835130258,0.0278,-0.1439,1.0036,1.014
5.83676729,0.0283,-0.1451,1.0028,1.014
5.840339425,0.0278,-0.1449,1.0024,1.013
5.842421977,0.0266,-0.1446,1.0026,1.013
5.844363331,0.0259,-0.1439,1.0026,1.013
5.846438019,0.0251,-0.1441,1.0024,1.013
5.84826531,0.0247,-0.1451,1.0028,1.014
5.85157505,0.0230,-0.1466,1.0038,1.015
5.853047915,0.0237,-0.1466,1.0038,1.015
5.856209842,0.0244,-0.1454,1.0031,1.014
5.857934112,0.0227,-0.1449,1.0031,1.014
5.860279842,0.0217,-0.1449,1.0038,1.014
5.863658852,0.0215,-0.1444,1.0033,1.014
5.865633435,0.0222,-0.1444,1.0021,1.013
5.867848227,0.0220,-0.1444,1.0026,1.013
5.870574217,0.0217,-0.1439,1.0033,1.014
5.871742081,0.0212,-0.1437,1.0018,1.012
5.874041456,0.0220,-0.1427,1.0006,1.011
5.876428331,0.0225,-0.1414,1.0001,1.010
5.879742394,0.0227,-0.1427,1.0004,1.011
5.881392237,0.0234,-0.1437,1.0006,1.011
5.883699112,0.0239,-0.1431,1.0001,1.011
5.888559581,0.0244,-0.1434,1.0001,1.011
5.889557967,0.0259,-0.1434,0.9999,1.010
5.891233592,0.0278,-0.1437,1.0011,1.012
5.897032706,0.0288,-0.1446,1.0031,1.014
5.898137498,0.0291,-0.1449,1.0031,1.014
5.898624737,0.0283,-0.1434,1.0031,1.014
5.900560883,0.0291,-0.1431,1.0038,1.014
5.903355883,0.0308,-0.1444,1.0036,1.014
5.905263904,0.0308,-0.1449,1.0036,1.014
5.907053435,0.0306,-0.1449,1.0048,1.016
5.909778071,0.0308,-0.1456,1.0065,1.017
5.911754165,0.0310,-0.1463,1.0058,1.017
5.9140013,0.0315,-0.1456,1.0050,1.016
5.916780831,0.0318,-0.1456,1.0055,1.017
5.91914854,0.0310,-0.1466,1.0043,1.015
5.920963383,0.0293,-0.1456,1.0043,1.015
5.9241163,0.0288,-0.1441,1.0060,1.017
5.926020727,0.0293,-0.1429,1.0065,1.017
5.92799781,0.0291,-0.1419,1.0058,1.016
5.931052394,0.0286,-0.1422,1.0046,1.015
5.933597602,0.0283,-0.1429,1.0046,1.015
5.936212394,0.0278,-0.1422,1.0048,1.015
5.937262758,0.0281,-0.1417,1.0041,1.014
5.939672133,0.0286,-0.1429,1.0036,1.014
5.942344373,0.0291,-0.1422,1.0014,1.012
5.944800258,0.0278,-0.1414,1.0006,1.011
5.946902133,0.0281,-0.1427,1.0021,1.013
5.948970154,0.0306,-0.1427,1.0024,1.013
5.95117656,0.0318,-0.1419,1.0018,1.012
5.953874998,0.0325,-0.1422,1.0011,1.012
5.956173383,0.0330,-0.1424,1.0014,1.012
5.959938748,0.0327,-0.1427,1.0009,1.012
5.961009217,0.0330,-0.1434,0.9996,1.010
5.963636456,0.0342,-0.1429,0.9994,1.010
5.966204842,0.0349,-0.1422,1.0009,1.012
5.968338748,0.0347,-0.1419,1.0028,1.013
5.96974104,0.0349,-0.1427,1.0028,1.014
5.972131196,0.0345,-0.1431,1.0028,1.014
5.974995415,0.0335,-0.1431,1.0021,1.013
5.977111248,0.0340,-0.1429,1.0028,1.014
5.979302133,0.0335,-0.1427,1.0041,1.015
5.982187706,0.0335,-0.1427,1.0043,1.015
5.987187654,0.0340,-0.1427,1.0043,1.015
5.98972979,0.0340,-0.1417,1.0046,1.015
5.990283956,0.0332,-0.1409,1.0053,1.016
5.991213696,0.0320,-0.1424,1.0058,1.016
5.993625154,0.0325,-0.1422,1.0058,1.016
5.995945415,0.0332,-0.1407,1.0055,1.016
5.998160362,0.0320,-0.1405,1.0043,1.015
6.001680727,0.0315,-0.1414,1.0026,1.013
6.002623227,0.0320,-0.1407,1.0021,1.012
6.005123487,0.0318,-0.1387,1.0036,1.014
6.007296612,0.0318,-0.1390,1.0063,1.016
6.009763175,0.0320,-0.1392,1.0060,1.016
6.012492654,0.0315,-0.1390,1.0050,1.015
6.014474581,0.0303,-0.1400,1.0048,1.015
6.017253904,0.0301,-0.1409,1.0046,1.015
6.019899477,0.0296,-0.1412,1.0060,1.016
6.021621977,0.0291,-0.1414,1.0063,1.017
6.023634164,0.0286,-0.1417,1.0065,1.017
6.026324269,0.0276,-0.1422,1.0068,1.017
6.028224529,0.0266,-0.1419,1.0055,1.016
6.030594946,0.0256,-0.1429,1.0065,1.017
6.033262914,0.0259,-0.1419,1.0080,1.018
6.035549425,0.0261,-0.1419,1.0060,1.016
6.037756873,0.0266,-0.1431,1.0046,1.015
6.040817342,0.0259,-0.1429,1.0036,1.014
6.043373331,0.0259,-0.1437,1.0024,1.013
6.045538175,0.0259,-0.1449,1.0016,1.012
6.047049164,0.0249,-0.1459,1.0016,1.012
6.049262081,0.0249,-0.1454,1.0024,1.013
6.051489425,0.0244,-0.1459,1.0028,1.014
6.054406508,0.0247,-0.1468,1.0009,1.012
6.057176925,0.0254,-0.1461,1.0009,1.012
6.060120154,0.0247,-0.1456,1.0016,1.012
6.06114505,0.0232,-0.1449,1.0001,1.011
6.064264894,0.0217,-0.1454,0.9992,1.010
6.066423175,0.0222,-0.1468,0.9996,1.011
6.068984581,0.0230,-0.1481,1.0001,1.011
6.07025031,0.0232,-0.1485,0.9996,1.011
6.072456508,0.0227,-0.1483,0.9994,1.011
6.075472446,0.0227,-0.1478,0.9996,1.011
6.077966821,0.0247,-0.1468,1.0009,1.012
6.079898071,0.0247,-0.1478,1.0026,1.014
6.082266248,0.0249,-0.1493,1.0028,1.014
6.087425206,0.0259,-0.1483,1.0016,1.013
6.088324633,0.0264,-0.1468,1.0016,1.013
6.088793019,0.0264,-0.1478,1.0014,1.013
6.092173644,0.0269,-0.1468,1.0018,1.013
6.094792185,0.0264,-0.1456,1.0033,1.014
6.096096664,0.0264,-0.1446,1.0031,1.014
6.098518175,0.0278,-0.1437,1.0031,1.014
6.101630727,0.0286,-0.1437,1.0021,1.013
6.103229425,0.0286,-0.1437,1.0026,1.013
6.105494321,0.0288,-0.1437,1.0033,1.014
6.107523956,0.0293,-0.1437,1.0024,1.013
6.110571925,0.0296,-0.1444,1.0021,1.013
6.113046508,0.0301,-0.1441,1.0031,1.014
6.114700779,0.0291,-0.1434,1.0033,1.014
6.117250519,0.0288,-0.1429,1.0021,1.013
6.119399529,0.0318,-0.1424,1.0033,1.014
6.121988904,0.0327,-0.1439,1.0046,1.015
6.125212289,0.0313,-0.1454,1.0050,1.016
6.128831248,0.0315,-0.1454,1.0041,1.015
6.129610987,0.0335,-0.1441,1.0031,1.014
6.130831717,0.0340,-0.1431,1.0048,1.016
6.133883331,0.0335,-0.1437,1.0043,1.015
6.13792406,0.0327,-0.1444,1.0036,1.014
6.138759529,0.0325,-0.1449,1.0046,1.015
6.140331456,0.0342,-0.1461,1.0055,1.017
6.144431769,0.0342,-0.1451,1.0055,1.017
6.145363279,0.0330,-0.1444,1.0048,1.016
6.147339842,0.0323,-0.1451,1.0058,1.017
6.150542029,0.0332,-0.1451,1.0046,1.016
6.153880467,0.0337,-0.1459,1.0033,1.014
6.15504156,0.0320,-0.1454,1.0041,1.015
6.156886664,0.0310,-0.1437,1.0031,1.014
6.159834373,0.0313,-0.1441,1.0031,1.014
6.162085102,0.0298,-0.1454,1.0046,1.015
6.163502133,0.0296,-0.1454,1.0041,1.015
6.166457498,0.0283,-0.1449,1.0033,1.014
6.168278175,0.0261,-0.1437,1.0021,1.013
6.170669164,0.0264,-0.1424,1.0021,1.013
6.173807133,0.0256,-0.1429,1.0024,1.013
6.177886612,0.0251,-0.1417,1.0024,1.013
6.178623539,0.0234,-0.1412,1.0024,1.013
6.180097602,0.0225,-0.1427,1.0014,1.012
6.182502862,0.0242,-0.1407,1.0004,1.011
6.184707654,0.0244,-0.1402,1.0009,1.011
6.1876638,0.0249,-0.1417,1.0028,1.013
6.189098071,0.0249,-0.1424,1.0033,1.014
6.191625258,0.0249,-0.1419,1.0033,1.014
6.194109894,0.0256,-0.1414,1.0024,1.013
6.196234373,0.0254,-0.1412,1.0018,1.012
6.198446352,0.0259,-0.1409,1.0028,1.013
6.201028071,0.0266,-0.1412,1.0016,1.012
6.204226352,0.0273,-0.1412,1.0004,1.011
6.205822914,0.0283,-0.1414,1.0016,1.012
6.208403227,0.0283,-0.1429,1.0018,1.012
6.210520154,0.0283,-0.1444,1.0018,1.013
6.213038592,0.0278,-0.1439,1.0014,1.012
6.214994217,0.0288,-0.1446,1.0016,1.012
6.218051508,0.0301,-0.1461,1.0031,1.014
6.219854998,0.0318,-0.1461,1.0036,1.015
6.222311664,0.0335,-0.1456,1.0031,1.014
6.224919477,0.0330,-0.1446,1.0033,1.014
6.22699656,0.0325,-0.1441,1.0046,1.015
6.228983175,0.0320,-0.1451,1.0043,1.015
6.231734581,0.0318,-0.1463,1.0033,1.014
6.235126456,0.0320,-0.1483,1.0041,1.015
6.236055831,0.0315,-0.1483,1.0043,1.016
6.238403487,0.0306,-0.1476,1.0033,1.015
6.240622341,0.0303,-0.1473,1.0046,1.016
6.243755154,0.0301,-0.1466,1.0053,1.016
6.245434477,0.0288,-0.1478,1.0058,1.017
6.247850623,0.0291,-0.1485,1.0065,1.018
6.251039894,0.0293,-0.1481,1.0063,1.018
6.2523688,0.0276,-0.1473,1.0058,1.017
6.254572237,0.0264,-0.1468,1.0058,1.017
6.257778175,0.0266,-0.1454,1.0048,1.016
6.260302133,0.0259,-0.1446,1.0041,1.015
6.26245031,0.0249,-0.1461,1.0041,1.015
6.264155206,0.0247,-0.1449,1.0026,1.013
6.266744789,0.0254,-0.1427,1.0018,1.012
6.268764373,0.0264,-0.1424,1.0024,1.013
6.27196906,0.0264,-0.1424,1.0031,1.013
6.274098904,0.0261,-0.1437,1.0028,1.013
6.279296716,0.0254,-0.1437,1.0026,1.013
6.280165258,0.0256,-0.1422,1.0014,1.012
6.280649789,0.0278,-0.1407,1.0018,1.012
6.283326977,0.0281,-0.1395,1.0024,1.012
6.285806248,0.0273,-0.1400,1.0021,1.012
6.287561769,0.0276,-0.1412,1.0011,1.011
6.290443123,0.0281,-0.1409,1.0004,1.011
6.2926563,0.0293,-0.1387,1.0011,1.011
6.295067914,0.0298,-0.1400,1.0018,1.012
6.297635883,0.0298,-0.1417,1.0021,1.013
6.300009112,0.0303,-0.1409,1.0026,1.013
6.302449581,0.0303,-0.1419,1.0046,1.015
6.30496505,0.0313,-0.1427,1.0065,1.017
6.306034946,0.0315,-0.1429,1.0068,1.017
6.309915466,0.0310,-0.1427,1.0090,1.019
6.310961248,0.0313,-0.1427,1.0102,1.021
6.313140727,0.0310,-0.1419,1.0109,1.021
6.316140623,0.0293,-0.1422,1.0126,1.023
6.318684216,0.0281,-0.1431,1.0116,1.022
6.320352966,0.0286,-0.1431,1.0124,1.023
6.322430102,0.0288,-0.1429,1.0124,1.023
6.325276508,0.0281,-0.1431,1.0102,1.021
6.327127862,0.0269,-0.1439,1.0092,1.020
6.329967237,0.0264,-0.1429,1.0087,1.019
6.332641248,0.0261,-0.1434,1.0077,1.018
6.335471144,0.0251,-0.1441,1.0060,1.017
6.336617966,0.0254,-0.1444,1.0046,1.015
6.338679529,0.0269,-0.1446,1.0043,1.015
6.341761196,0.0281,-0.1437,1.0041,1.015
6.344229737,0.0276,-0.1424,1.0024,1.013
6.346212133,0.0266,-0.1414,1.0009,1.011
